,type,x,y,z
0,1.0,-1.2094305798451046,-1.2105251046140464,-1.2545726678612843
1,1.0,-0.7269620009114978,-0.7273167385193093,1.1219292247054373
2,1.0,-1.1749352451187425,1.5299493256498666,-1.135413498688212
3,1.0,1.5308648638720208,-1.1753642974218799,-1.1350479657536592
4,1.0,-1.2085037496115063,1.6467120524973207,1.6043594972826236
5,1.0,1.6498524931240202,-1.2105352031637635,1.605313269783881
6,1.0,1.574725262996921,1.573842518121646,-1.178755616385835
7,1.0,1.5317035399415877,1.5306524390252436,1.5711245480316338
8,1.0,-2.7397381844885857,0.20073886677822303,0.19378907608317245
9,1.0,0.20205275548980295,-2.743096339780248,0.19382117213990896
10,1.0,0.19678461073938094,0.19589435391498045,-2.6959071031738775
11,1.0,0.20158685946454785,0.200400374401624,3.1351799923065866
12,1.0,0.19699801766377642,3.0906854288893775,0.19904928554657908
13,1.0,3.091724490068846,0.19605207993186305,0.19905335328134
14,1.0,-2.6012401090761177,-2.601972524011086,0.23341765083368587
15,1.0,-2.658007729939938,0.20442718406396768,-2.653171255060176
16,1.0,0.20542913588557224,-2.658855777174333,-2.653183515966743
17,1.0,-2.600778899130808,0.16123143339014642,2.9967079517354778
18,1.0,-2.6581652569032728,3.0482424586925374,0.19050696359539723
19,1.0,0.16228038393663458,-2.601704052059847,2.996966199615082
20,1.0,0.1894582547703198,3.0343061392357944,-2.639050429342184
21,1.0,3.04892574006158,-2.658868321058112,0.19046495236955832
22,1.0,3.0346774770754568,0.18863580650355327,-2.638629612682239
23,1.0,0.20538924966899835,3.048272209385234,3.0540258606212167
24,1.0,3.049023059227541,0.20452456162908306,3.0540254309066093
25,1.0,3.0349469273236425,3.034366076149887,0.2066600689941139
26,1.0,-4.088032935896012,-1.2405606694414897,-1.2359361440899121
27,1.0,-1.239950897253012,-4.088622178350535,-1.235815035769575
28,1.0,-1.2330923259159279,-1.233754307486626,-4.089577157558088
29,1.0,-4.126506852701458,-1.2243954766049654,1.619545783831507
30,1.0,-4.092345305600014,1.6314567070819024,-1.2360597926109043
31,1.0,-1.2236316598671784,-4.126825472565695,1.6194736968447692
32,1.0,-1.2308124097904498,1.6238618326163161,-4.080208005688346
33,1.0,1.63222840122495,-4.093191092183514,-1.236219447506243
34,1.0,1.6242650728792014,-1.231349248555498,-4.079910432668687
35,1.0,-2.651716604359269,-2.6521177651609906,-2.6535829921472813
36,1.0,-4.08792097494015,1.6308003512781295,1.6356554070790545
37,1.0,1.6315926328380705,-4.088481040760251,1.6357905890671331
38,1.0,1.626475686021002,1.6260191790743754,-4.081596843313789
39,1.0,-1.223766561027703,-1.224377636853697,4.522721545379104
40,1.0,-1.2308387696743852,4.475404193419226,-1.22828485897685
41,1.0,4.475810202673189,-1.2312424424826058,-1.2281987323831538
42,1.0,-2.5538640594865303,-2.554153601472905,2.949838500453166
43,1.0,-2.632664141042293,3.0276032379654856,-2.6320959746175134
44,1.0,3.027927097295345,-2.6329807032010044,-2.6319054212579607
45,1.0,-1.2398988837006548,1.6308105407456275,4.483791287393169
46,1.0,-1.233056427537378,4.484837350495675,1.629031466994654
47,1.0,1.63166933660484,-1.2405461496842098,4.483867288723408
48,1.0,1.6264102389148558,4.476959470711567,-1.230320679653336
49,1.0,4.485488903168735,-1.2336458360744549,1.629120219557979
50,1.0,4.4774532511692735,1.6259417839886474,-1.2303793740157913
51,1.0,1.6320890223226139,1.6316043894901566,4.488181444194498
52,1.0,1.6243494464191481,4.475276206405494,1.6269968724250723
53,1.0,4.475985347299742,1.6240100971159093,1.6270626493794011
54,1.0,-2.65143525284035,3.0485493760184075,3.0474308797516234
55,1.0,3.0493201204572453,-2.6519938592699144,3.047665430919244
56,1.0,3.0331427185799416,3.032798688107156,-2.637111544929075
57,1.0,3.0290258993906596,3.0286140986943133,3.0299094404517533
58,1.0,-5.523915739252013,0.2045200337226591,0.1909721486476993
59,1.0,0.2048151652818744,-5.52412712293794,0.19115257974295816
60,1.0,0.19830585972410553,0.1979090970408345,-5.514671491003828
61,1.0,0.2049899868750995,0.2045739789091927,5.919969111115656
62,1.0,0.1982924400412331,5.910064202317982,0.19787873397467273
63,1.0,5.9105391258392075,0.19797937688804018,0.19789276909890516
64,1.0,-5.512133092990727,-2.660013106432683,0.19591007524859966
65,1.0,-5.513209912958238,0.19716355021350615,-2.65767819231802
66,1.0,-2.6596935981219585,-5.512287521992719,0.1960872017485754
67,1.0,-2.656836684346498,0.1989459005447262,-5.512096216590627
68,1.0,0.19743540117453257,-5.513609712020169,-2.6578560411994947
69,1.0,0.19924227141391035,-2.6571100925443187,-5.5121157696969885
70,1.0,-4.0692373323527455,-4.0694593941712265,-1.2154055448341947
71,1.0,-4.082735516208047,-1.2288109308160804,-4.083187367636126
72,1.0,-1.2285013107526446,-4.082949083079613,-4.083156156080035
73,1.0,-4.068519083425069,-4.068722048969237,1.6270031186535614
74,1.0,-4.082869437170077,1.6279719151520515,-4.082827236358071
75,1.0,1.6283327624349127,-4.083199092943813,-4.082840419403169
76,1.0,-5.512028289513831,0.19970872729261124,3.05571849276197
77,1.0,-5.51298093401304,3.053311865746446,0.1986641459844882
78,1.0,0.1998817167590004,-5.512299236354654,3.0557076901379214
79,1.0,0.19753426267259203,3.050912830242961,-5.509658260891146
80,1.0,3.0538727520521105,-5.513523188243801,0.19862166626630282
81,1.0,3.0512171343470342,0.19722266899950186,-5.509774079944358
82,1.0,-4.068495674202677,-1.2313058141644826,4.464531638532768
83,1.0,-4.082674532685937,4.4783968349515675,-1.2319632303240118
84,1.0,-1.2310535130268796,-4.06874660942794,4.464581059937388
85,1.0,-1.2283533764493129,4.474829557826448,-4.078972518701304
86,1.0,4.478843129823884,-4.0831771132220025,-1.23218890865479
87,1.0,4.475187107300802,-1.2286267811817122,-4.079063072795212
88,1.0,-4.068985500134013,1.6109852473754716,4.46506704762982
89,1.0,-4.082428003680345,4.478565151490217,1.6245062269978756
90,1.0,1.6114114902537016,-4.06936818194615,4.46525715974441
91,1.0,1.62205484522755,4.473315615475503,-4.077460785308935
92,1.0,4.479130336738034,-4.082886016847686,1.624554262330938
93,1.0,4.47357549475747,1.621770248266584,-4.077449346275434
94,1.0,-1.2285225853959474,4.478535290923022,4.478491591018047
95,1.0,4.479046118810972,-1.228748005261481,4.478705935972008
96,1.0,4.473516408858486,4.473355223551216,-1.2259218714888143
97,1.0,1.628042210081083,4.4784337655957644,4.4789453709597575
98,1.0,4.478792145115722,1.6279822927478012,4.479093390851419
99,1.0,4.47517333636785,4.4749746392611085,1.6246667490783646
100,1.0,-2.6597376800042047,0.19982038518144452,5.908073270643914
101,1.0,-2.6567495897391553,5.90762151897099,0.1968997613397768
102,1.0,0.2001651060983974,-2.659991597343184,5.908198095702103
103,1.0,0.19746009274996124,5.90549560069847,-2.654998493046077
104,1.0,5.90813430168283,-2.6570583638663345,0.19691819245807132
105,1.0,5.905804052164409,0.1972422139170943,-2.6550735233254246
106,1.0,-5.512441584492532,-2.6603811461714586,-2.6578850313901294
107,1.0,-2.660359091656222,-5.5126828175832285,-2.6580370258905495
108,1.0,-2.6576660354853763,-2.657832312595864,-5.513142792543655
109,1.0,0.19736641650392714,3.0532920048975862,5.90901167489224
110,1.0,0.1991646873974906,5.90760437171603,3.0528312190839193
111,1.0,3.0536161009597396,0.19722821112547365,5.909164037670765
112,1.0,3.0511042521541807,5.905420839218923,0.1986906644327594
113,1.0,5.907977217679151,0.19897617469888496,3.0529135922804524
114,1.0,5.90568217686073,3.0509612629780145,0.19869977891429916
115,1.0,-5.505125772068042,-2.6568886168092023,3.0528516949304976
116,1.0,-5.512569853219107,3.054187283981755,-2.6582465757329996
117,1.0,-2.6567200659323644,-5.505244949903316,3.052823782717967
118,1.0,-2.654707123039255,3.0515767963237703,-5.510036663458545
119,1.0,3.054651491594966,-5.513009251228097,-2.6585254154434996
120,1.0,3.051845800268794,-2.6549087408201846,-5.510172014764011
121,1.0,-5.512145550977883,3.0535346084506827,3.056081478440264
122,1.0,3.054057012122222,-5.512603314102381,3.0564128890654287
123,1.0,3.0519857326134074,3.0518194333063384,-5.509867215326834
124,1.0,-6.941174168957365,-1.2311769788721807,-1.230817130844973
125,1.0,-1.2310981797834066,-6.941360700606769,-1.230822305474811
126,1.0,-1.229628112624063,-1.2298001407712627,-6.9406116394299655
127,1.0,-2.656861852495935,-2.65697617355899,5.901229966435087
128,1.0,-2.654639371838345,5.905928393456354,-2.655537139961024
129,1.0,5.906279752229189,-2.6548851343833246,-2.655706911734584
130,1.0,-6.941966286848877,-1.2300321966263876,1.6259588594007228
131,1.0,-6.943201969978218,1.6282131778501794,-1.2322706310511509
132,1.0,-1.229885607514742,-6.9420059822192925,1.625997601622294
133,1.0,-1.2293387219029415,1.6256560776777225,-6.940147973316739
134,1.0,1.6284673742397093,-6.943532984429229,-1.232362925750868
135,1.0,1.6258359625955392,-1.229509239214698,-6.940250960564958
136,1.0,-6.9410146708702705,1.6266882773064166,1.627096348288924
137,1.0,1.626869723384896,-6.941325159632085,1.6271945220720354
138,1.0,1.6259584695574896,1.6258031026322888,-6.93987687723606
139,1.0,-2.6600002278446797,3.0535069197796956,5.908172828219238
140,1.0,-2.657461350695824,5.908710978015216,3.0535465147898435
141,1.0,3.0538358922069486,-2.660307108428088,5.908419093034464
142,1.0,3.0519052510931477,5.905823893468023,-2.655754815419306
143,1.0,5.909147544601266,-2.6577408432593943,3.0537057693776295
144,1.0,5.9059822653888325,3.051810551216937,-2.6558526943318745
145,1.0,-4.081825164528363,-4.081937735310118,-4.081269304717623
146,1.0,3.0542932710542714,3.0541775635464283,5.90848818548253
147,1.0,3.052000927492931,5.905626813612731,3.0511926657395607
148,1.0,5.905763480788236,3.051956428635389,3.05123831842717
149,1.0,-1.229828898931417,-1.2299965703178426,7.338084796827486
150,1.0,-1.2293045305583405,7.33603314502632,-1.2296085264007353
151,1.0,7.336324383602974,-1.2294699237413076,-1.2296519536908033
152,1.0,-4.059403306015312,-4.059504509369187,4.455532300473447
153,1.0,-4.0749086201262505,4.47212788962319,-4.0761071958342905
154,1.0,-1.2309962520664426,1.626677039778383,7.337110003178084
155,1.0,-1.229573831956509,7.3363771921231935,1.6257288145810964
156,1.0,1.62681993911026,-1.231139937619299,7.337215092513327
157,1.0,1.625873278931681,7.335789322584858,-1.2297085336292637
158,1.0,4.472326516290402,-4.07503542609727,-4.076182254021253
159,1.0,7.336602905279845,-1.2297433049631736,1.6257590540045885
160,1.0,7.335963293184567,1.6258213753304107,-1.2297600241607636
161,1.0,1.6283365836169663,1.6282121072355378,7.339213022931416
162,1.0,1.6258218744964854,7.335912138805318,1.6255750133066298
163,1.0,7.336069942811538,1.6257868668853044,1.6255992291063717
164,1.0,-4.081381914628331,4.476768764027505,4.477493027673686
165,1.0,4.477219278885835,-4.081830158726967,4.477848053034986
166,1.0,4.4728907150158825,4.472796273954455,-4.076745009897867
