,iter,ntrans,curvature,ediff,ediffmax
97,947.0,120.0,-1.556,6.895,14.69
98,948.0,120.0,-1.558,6.894,14.69
99,949.0,120.0,-1.558,6.895,14.69
100,950.0,120.0,-1.558,6.894,14.69
101,1005.0,130.0,-1.86,5.316,14.69
102,1006.0,130.0,-1.86,5.266,14.69
103,1007.0,130.0,-1.86,5.151,14.69
104,1008.0,130.0,-1.912,5.15,14.69
105,1009.0,130.0,-1.912,5.151,14.69
106,1010.0,130.0,-1.914,5.15,14.69
107,1061.0,140.0,-2.516,3.778,14.69
108,1062.0,140.0,-2.516,3.733,14.69
109,1063.0,140.0,-2.516,3.635,14.69
110,1064.0,140.0,-2.589,3.635,14.69
111,1101.0,150.0,-3.124,2.509,14.69
112,1102.0,150.0,-3.124,2.476,14.69
113,1103.0,150.0,-3.124,2.4,14.69
114,1104.0,150.0,-3.151,2.4,14.69
115,1145.0,160.0,-3.357,1.557,14.69
116,1146.0,160.0,-3.357,1.534,14.69
117,1147.0,160.0,-3.357,1.48,14.69
118,1148.0,160.0,-3.38,1.48,14.69
119,1189.0,170.0,-3.569,0.94,14.69
120,1190.0,170.0,-3.569,0.927,14.69
121,1191.0,170.0,-3.569,0.897,14.69
122,1192.0,170.0,-3.593,0.897,14.69
123,1243.0,180.0,-3.255,0.665,14.69
124,1244.0,180.0,-3.255,0.662,14.69
125,1245.0,180.0,-3.255,0.657,14.69
126,1246.0,180.0,-3.181,0.657,14.69
127,1247.0,180.0,-3.181,0.656,14.69
128,1248.0,180.0,-3.183,0.656,14.69
129,1289.0,190.0,-3.045,0.649,14.69
130,1290.0,190.0,-3.045,0.65,14.69
131,1291.0,190.0,-3.045,0.649,14.69
132,1292.0,190.0,-3.045,0.649,14.69
