,type,x,y,z
0,1.0,1.1710178838479426,1.1947085808022024,1.1710807341530172
1,1.0,-1.6309381680833095,1.2354487044796674,1.3107714106969939
2,1.0,1.1251966372653732,-1.52091373574767,1.1252862311209202
3,1.0,1.3103621914253543,1.2356568096981304,-1.6308817904980604
4,1.0,-1.589898265969213,-1.5670454925307487,1.1715062924270603
5,1.0,-0.7014140674116157,0.3070733609877937,-0.7019980097646159
6,1.0,1.1713409452256562,-1.5671066468166648,-1.5898174201463813
7,1.0,-1.6291106566118796,-1.7076947714059245,-1.6290060200180538
8,1.0,-0.20539156797621244,-0.19016247531772543,2.6970400373159036
9,1.0,-0.21971950228373124,2.68235736026398,-0.2196334610126958
10,1.0,2.696890008990847,-0.19012402596003805,-0.20527245253258972
11,1.0,-3.078953234374766,-0.17650782628415132,-0.218291195781054
12,1.0,-0.20527242864282585,-3.093100480480034,-0.20521972674099354
13,1.0,-0.21870037044422672,-0.17632010570819542,-3.0785658689718085
14,1.0,-0.1882306130128636,2.6638118189920226,2.6593936700240968
15,1.0,2.6373035967335,-0.19797953222861134,2.6373404635159168
16,1.0,2.659297807399383,2.663798455109229,-0.18816387400323734
17,1.0,-3.059318689798895,-0.2074336963214877,2.659350340153522
18,1.0,-2.9622632931931436,2.5665340770112266,-0.2528334274394859
19,1.0,-0.19762696421765574,-3.033282472467405,2.6376653371576637
20,1.0,-0.25287218897144786,2.566296009007377,-2.9619362052679366
21,1.0,2.637561108877655,-3.033298086577431,-0.19757495848129625
22,1.0,2.6593306897491136,-0.2074173959871632,-3.0592706157688343
23,1.0,-3.059087851892195,-3.054855906447779,-0.18791933671442462
24,1.0,-2.9581637708011006,-0.14005006682535986,-2.9580723533450826
25,1.0,-0.18798946607743833,-3.054818627704803,-3.0589828336932245
26,1.0,1.230604090097231,1.2317964347531247,4.083874878139157
27,1.0,1.223705525018952,4.0825949122011655,1.2237696440563697
28,1.0,4.083820562039874,1.2318042500259512,1.2306709631283923
29,1.0,-1.6327652704827802,1.2371108910863966,4.09572711699744
30,1.0,-1.6336419984914228,4.082442419517075,1.2305430153062633
31,1.0,1.2266413549016724,-1.6225394148841747,4.076047605767059
32,1.0,1.2304696460135263,4.082400906189901,-1.6335585422485304
33,1.0,4.076009715718068,-1.6225020152255696,1.2266859737188514
34,1.0,4.095661063590661,1.23711881403575,-1.6327227643248083
35,1.0,2.6382478874786375,2.6414937843524378,2.6382883351326094
36,1.0,-1.6274976160317614,-1.6265881444793504,4.083918891845307
37,1.0,-1.6252704983937274,4.125247484085651,-1.6251966508228477
38,1.0,4.083856813211623,-1.626560239336146,-1.627458764301046
39,1.0,-4.477449204389707,1.237820519069846,1.2304335010663552
40,1.0,1.2268105903085993,-4.4719929001711956,1.2268329785847152
41,1.0,1.230381476791409,1.2378338999212055,-4.477406001871091
42,1.0,-3.0603189047087582,2.6649664898930245,2.6638775261016328
43,1.0,2.626176857236475,-3.0221626425238672,2.6262137820844655
44,1.0,2.663781179325966,2.6649380788788366,-3.060228027642914
45,1.0,-4.478116146770047,-1.6192835597002322,1.2237732300080937
46,1.0,-4.520821373760927,1.2295937631011333,-1.6253497648513227
47,1.0,-1.6274535952046403,-4.4797683654857225,1.2309885565611014
48,1.0,-1.625428798029431,1.2295557397950605,-4.520741620763804
49,1.0,1.2309380649874073,-4.479727880650712,-1.6273793170956157
50,1.0,1.2237269317405512,-1.619295809419432,-4.478067119011212
51,1.0,-4.477505029931242,-1.6256141489950928,-1.6332409353073725
52,1.0,-1.63226451408875,-4.49168704823337,-1.6321989045884262
53,1.0,-1.6333495495866737,-1.6256044305563353,-4.477451386203626
54,1.0,-3.037260675543496,-3.034276661872417,2.6384446099506973
55,1.0,-3.004521082566629,2.608991154918197,-3.0044633764002415
56,1.0,2.638343473989016,-3.034217897217919,-3.037180056854607
57,1.0,-3.0573680302303723,-3.057482828328563,-3.057323051180267
58,1.0,-0.19843893607494179,-0.19761498304566363,5.514914168534885
59,1.0,-0.19435989578985913,5.518412464949179,-0.1943036480315335
60,1.0,5.514886782401974,-0.19761217293288275,-0.19839901757071615
61,1.0,-5.913695351942513,-0.2013936860031405,-0.19427931931878628
62,1.0,-0.19803944453607894,-5.911241841613554,-0.19798895312468276
63,1.0,-0.19433454917310417,-0.20138689863524498,-5.913616333080912
64,1.0,-0.1964677178497754,2.6579944221765146,5.513344727552926
65,1.0,-0.1986952948272624,5.511776899403544,2.6555589912261945
66,1.0,2.655015173291177,-0.19876350620302696,5.509516401040454
67,1.0,2.6555338733650538,5.511779335875915,-0.19866395375878768
68,1.0,5.509492844717496,-0.1987725319750526,2.6550224662318005
69,1.0,5.513328617258968,2.6579954684846223,-0.19645187260337146
70,1.0,1.2325823083482121,4.084793704734018,4.083877960330137
71,1.0,4.077860849663722,1.2267518656688645,4.077883781039055
72,1.0,4.083865016550144,4.084796961698472,1.2326065894360685
73,1.0,-1.6246135535388444,4.08506202037314,4.084713632743007
74,1.0,4.07725534002213,-1.6235653422764356,4.077261410278679
75,1.0,4.084679739091874,4.085048247932372,-1.62459228352442
76,1.0,-3.053912479015431,-0.19944557013550795,5.513252062402784
77,1.0,-3.05360714843295,5.508950653655466,-0.19621684591383814
78,1.0,-0.19720386937518358,-3.051123993202805,5.50947329005851
79,1.0,-0.19624480388158558,5.509007306906416,-3.053591315912261
80,1.0,5.509452248922607,-3.0511062435423497,-0.19719269734882716
81,1.0,5.513192607150642,-0.19944859361077671,-3.053887843962215
82,1.0,-4.48071855068023,1.2290085359819303,4.084615328915236
83,1.0,-4.459829914898491,4.064232090441501,1.2079554883324704
84,1.0,1.2277225739871074,-4.473342015662476,4.077328421545269
85,1.0,1.2079474833768031,4.0642387858834725,-4.459823727009796
86,1.0,4.0773016427971,-4.4733499717100305,1.227733783189891
87,1.0,4.084556166507554,1.228975677136753,-4.480665189675599
88,1.0,-4.480843685385478,-1.6284133194290376,4.083829479887414
89,1.0,-4.465822576593755,4.0702195268613925,-1.6182601262826817
90,1.0,-1.6227589016272075,-4.473975721620543,4.077957015043579
91,1.0,-1.6183050331911488,4.07025448766044,-4.4658236617101466
92,1.0,4.0779171194492685,-4.473960511592981,-1.6227309106354884
93,1.0,4.083772047864448,-1.6283637080862088,-4.480777125898964
94,1.0,-4.480759594400453,-4.4799875115899965,1.2328698818576427
95,1.0,-4.465049866515287,1.2217073237750264,-4.465026927215023
96,1.0,1.2328353037077593,-4.4799574356535565,-4.480726588995493
97,1.0,-4.480504794693976,-4.480237065400991,-1.6242305174093872
98,1.0,-4.457527749450094,-1.6013572940746679,-4.457508584941041
99,1.0,-1.624246209843919,-4.480238253767829,-4.480482314160403
100,1.0,-5.9074814091900345,-0.19682840951034344,2.6554703010742764
101,1.0,-5.904416438258913,2.657977388523799,-0.1964484765196684
102,1.0,-0.19705600582765975,-5.905607957105938,2.6551952918054957
103,1.0,-0.196462288201607,2.6579695067134144,-5.904409779013775
104,1.0,2.655179298808806,-5.905585354855927,-0.19703133064151046
105,1.0,2.65542911082273,-0.19682895087037186,-5.907424756728979
106,1.0,2.6569709170902804,2.6556330706087934,5.511032045503139
107,1.0,2.6543029298755303,5.510261117084106,2.6543097984869797
108,1.0,5.511021498934377,2.655642380549856,2.6569804306776974
109,1.0,-5.907511922609895,-3.0511654897499234,-0.19867116933959733
110,1.0,-5.904423327981014,-0.199267380584108,-3.053134994418429
111,1.0,-3.053756758731696,-5.909429635813629,-0.19608298084721845
112,1.0,-3.0531461522600356,-0.19927568047416178,-5.9044065046813135
113,1.0,-0.1961176176858971,-5.9094282217399945,-3.0537372840669144
114,1.0,-0.19868242608544395,-3.0511416182771085,-5.907467329552617
115,1.0,-3.055702345576403,2.6597812862539083,5.514761055225579
116,1.0,-3.055946532424411,5.5117214814435895,2.6561123599846312
117,1.0,2.654195993856282,-3.050217117533509,5.508049192224627
