Generated by pymatgen.io.lammps.data.LammpsData

161  atoms

  2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

2     1  1  0.002646  0.002646  2.857070
11    1  1  0.001626  2.855628  0.002384
101   1  1  2.855628  0.001626  0.002384
112   1  1  2.849596  2.849596  2.851419
1001  1  1  1.412455  1.412455  1.413696
201   1  1  5.711153 -0.000061  0.000764
1101  1  1  4.281721  1.426994  1.428047
1801  1  1 24.288220  1.412582  1.409570
811   1  1 22.845772  2.853400 -0.000640
12    1  1 28.553065  2.852866  2.853668
902   1  1 25.698328  0.002925  2.854299
911   1  1 25.696578  2.856509  0.001212
912   1  1 25.698430  2.853400  2.852018
1901  1  1 27.126478  1.422491  1.421654
21    1  1 -0.000061  5.711153  0.000764
1011  1  1  1.426994  4.281721  1.428047
1111  1  1  4.279224  4.279224  1.426375
1811  1  1 24.271236  4.283164  1.426554
921   1  1 25.697354  5.712019  0.000436
1911  1  1 27.125643  4.282989  1.427557
1081  1  1  1.412582 24.288220  1.409570
181   1  1  2.853400 22.845772 -0.000640
1181  1  1  4.283164 24.271236  1.426554
981   1  1 25.698152 22.844425 -0.000362
1981  1  1 27.127748 24.279868  1.417922
102   1  1  2.852866 28.553065  2.853668
92    1  1  0.002925 25.698328  2.854299
191   1  1  2.856509 25.696578  0.001212
192   1  1  2.853400 25.698430  2.852018
1091  1  1  1.422491 27.126478  1.421654
291   1  1  5.712019 25.697354  0.000436
1191  1  1  4.282989 27.125643  1.427557
891   1  1 22.844425 25.698152 -0.000362
1891  1  1 24.279868 27.127748  1.417922
992   1  1 25.698152 25.698152  2.853365
1991  1  1 27.127366 27.127366  1.465836
1     1  1 28.513091 28.513091 -0.040641
1002  1  1  1.427899  1.427899  4.283829
118   1  1  2.852763  2.852763 19.989868
1007  1  1  1.426709  1.426709 18.560064
18    1  1 28.552082  2.853086 19.989002
908   1  1 25.697026 -0.000061 19.986637
918   1  1 25.698053  2.853509 19.988792
1907  1  1 27.125042  1.426911 18.559564
28    1  1 28.552347  5.707846 19.989944
108   1  1  2.853086 28.552082 19.989002
98    1  1 -0.000061 25.697026 19.986637
198   1  1  2.853509 25.698053 19.988792
1097  1  1  1.426911 27.125042 18.559564
208   1  1  5.707846 28.552347 19.989944
8     1  1 28.552494 28.552494 19.986959
998   1  1 25.697354 25.697354 19.985771
1997  1  1 27.125050 27.125050 18.558733
9     1  1  0.000829  0.000829 22.842910
119   1  1  2.847123  2.847123 22.850667
1008  1  1  1.425584  1.425584 21.417045
1009  1  1  1.410638  1.410638 24.287152
219   1  1  5.707922  2.852763 22.845027
1108  1  1  4.278888  1.425311 21.418902
1109  1  1  4.280744  1.425584 24.272206
1209  1  1  7.137726  1.426709 24.271081
819   1  1 22.846370  2.849596 22.848194
1709  1  1 21.413960  1.427899 24.269891
1808  1  1 24.269742  1.426994 21.416069
1809  1  1 24.284094  1.412455 24.285335
19    1  1 28.551769  2.850355 22.847435
909   1  1 25.695406  0.001626 22.842162
919   1  1 25.697683  2.850769 22.847021
1908  1  1 27.124811  1.425928 21.416184
1909  1  1 27.124876  1.420666 24.277124
129   1  1  2.852763  5.707922 22.845027
1018  1  1  1.425311  4.278888 21.418902
1019  1  1  1.425584  4.280744 24.272206
1029  1  1  1.426709  7.137726 24.271081
1118  1  1  4.277660  4.277660 21.420129
1119  1  1  4.278888  4.278888 24.272479
1818  1  1 24.271415  4.279224 21.418566
1819  1  1 24.269742  4.281721 24.270796
29    1  1 28.552082  5.708788 22.844704
929   1  1 25.698053  5.708998 22.844280
1918  1  1 27.125369  4.279328 21.418462
1919  1  1 27.124811  4.281606 24.271862
1929  1  1 27.125042  7.138225 24.270879
189   1  1  2.849596 22.846370 22.848194
1079  1  1  1.427899 21.413960 24.269891
1088  1  1  1.426994 24.269742 21.416069
1089  1  1  1.412455 24.284094 24.285335
1188  1  1  4.279224 24.271415 21.418566
1189  1  1  4.281721 24.269742 24.270796
1888  1  1 24.271236 24.271236 21.414625
1889  1  1 24.288220 24.288220 24.285208
89    1  1 28.553065 22.844122 22.844924
989   1  1 25.698430 22.845772 22.844389
1988  1  1 27.125643 24.270232 21.414801
1989  1  1 27.126478 24.276136 24.275299
109   1  1  2.850355 28.551769 22.847435
99    1  1  0.001626 25.695406 22.842162
199   1  1  2.850769 25.697683 22.847021
1098  1  1  1.425928 27.124811 21.416184
1099  1  1  1.420666 27.124876 24.277124
209   1  1  5.708788 28.552082 22.844704
299   1  1  5.708998 25.698053 22.844280
1198  1  1  4.279328 27.125369 21.418462
1199  1  1  4.281606 27.124811 24.271862
1299  1  1  7.138225 27.125042 24.270879
809   1  1 22.844122 28.553065 22.844924
899   1  1 22.845772 25.698430 22.844389
1898  1  1 24.270232 27.125643 21.414801
