Generated by pymatgen.io.lammps.data.LammpsData

161  atoms

  2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

2     2  1  0.000532  0.000532  2.858163
11    2  1 -0.000902  2.849440 -0.005295
101   2  1  2.849440 -0.000902 -0.005295
112   2  1  2.854340  2.854340  2.855379
1001  2  1  1.428997  1.428997  1.428723
1101  2  1  4.279804  1.427146  1.425615
812   2  1 22.846352  2.854161  2.851438
1701  2  1 21.416578  1.427522  1.425724
1801  2  1 24.274807  1.427893  1.422983
811   2  1 22.843855  2.855833 -0.000792
802   2  1 22.846248  0.000207  2.851542
12    2  1 28.553053  2.855343  2.855203
902   2  1 25.699647  0.000764  2.853820
911   2  1 25.713121  2.841482 -0.015331
912   2  1 25.698582  2.855833  2.853935
1901  2  1 27.123950  1.430170  1.427842
1011  2  1  1.427146  4.279804  1.425615
1811  2  1 24.275980  4.279205  1.421810
921   2  1 25.697676  5.711615  0.000113
1911  2  1 27.125630  4.281453  1.425080
182   2  1  2.854161 22.846352  2.851438
1071  2  1  1.427522 21.416578  1.425724
1081  2  1  1.427893 24.274807  1.422983
181   2  1  2.855833 22.843855 -0.000792
82    2  1  0.000207 22.846248  2.851542
1181  2  1  4.279205 24.275980  1.421810
882   2  1 22.847915 22.847915  2.849875
1781  2  1 21.417654 24.272812  1.424977
1871  2  1 24.272812 21.417654  1.424977
1881  2  1 24.278453 24.278453  1.419337
981   2  1 25.699992 22.844831 -0.002202
982   2  1 25.700265 22.846687  2.851102
1971  2  1 27.126613 21.416788  1.425300
1981  2  1 27.126927 24.275221  1.422569
102   2  1  2.855343 28.553053  2.855203
92    2  1  0.000764 25.699647  2.853820
191   2  1  2.841482 25.713121 -0.015331
192   2  1  2.855833 25.698582  2.853935
1091  2  1  1.430170 27.123950  1.427842
291   2  1  5.711615 25.697676  0.000113
1191  2  1  4.281453 27.125630  1.425080
891   2  1 22.844831 25.699992 -0.002202
892   2  1 22.846687 25.700265  2.851102
1791  2  1 21.416788 27.126613  1.425300
1891  2  1 24.275221 27.126927  1.422569
992   2  1 25.699992 25.699992  2.852959
1991  2  1 27.124746 27.124746  1.427093
1     2  1 28.553177 28.553177  0.039584
1002  2  1  1.428222  1.428222  4.284233
3     2  1  0.000526  0.000526  5.711271
1802  2  1 24.272066  1.427522  4.281212
1902  2  1 27.125637  1.428550  4.283367
903   2  1 25.698664  0.000534  5.710439
1082  2  1  1.427522 24.272066  4.281212
1882  2  1 24.272812 24.272812  4.280136
1972  2  1 27.126348 21.417730  4.280060
1982  2  1 27.126613 24.272489  4.281002
1092  2  1  1.428550 27.125637  4.283367
93    2  1  0.000534 25.698664  5.710439
1792  2  1 21.417730 27.126348  4.280060
1892  2  1 24.272489 27.126613  4.281002
993   2  1 25.698866 25.698866  5.709940
1992  2  1 27.126202 27.126202  4.283045
998   2  1 25.697676 25.697676 19.986175
9     2  1 -0.001790 -0.001790 22.804168
1008  2  1  1.427424  1.427424 21.416639
1009  2  1  1.383733  1.383733 24.314057
1109  2  1  4.281151  1.427424 24.270366
819   2  1 22.842411  2.854340 22.843450
1709  2  1 21.413556  1.428222 24.269568
1808  2  1 24.272175  1.427146 21.417986
1809  2  1 24.269067  1.428997 24.268792
19    2  1 28.550948  2.845708 22.852082
909   2  1 25.703084 -0.000902 22.848350
919   2  1 25.712994  2.837356 22.860434
1908  2  1 27.122651  1.427248 21.415705
1909  2  1 27.165219  1.384930 24.312860
1019  2  1  1.427424  4.281151 24.270366
1819  2  1 24.272175  4.279804 24.270644
1919  2  1 27.122651  4.282085 24.270542
189   2  1  2.854340 22.842411 22.843450
1079  2  1  1.428222 21.413556 24.269568
1088  2  1  1.427146 24.272175 21.417986
1089  2  1  1.428997 24.269067 24.268792
1189  2  1  4.279804 24.272175 24.270644
889   2  1 22.846352 22.846352 22.843629
1789  2  1 21.416578 24.272066 24.270267
1879  2  1 24.272066 21.416578 24.270267
1888  2  1 24.275980 24.275980 21.418584
1889  2  1 24.274807 24.274807 24.269897
89    2  1 28.553053 22.842587 22.842447
989   2  1 25.698582 22.843855 22.841957
1979  2  1 27.125637 21.414423 24.269240
1988  2  1 27.125630 24.272710 21.416336
1989  2  1 27.123950 24.269948 24.267620
109   2  1  2.845708 28.550948 22.852082
99    2  1 -0.000902 25.703084 22.848350
199   2  1  2.837356 25.712994 22.860434
1098  2  1  1.427248 27.122651 21.415705
1099  2  1  1.384930 27.165219 24.312860
1199  2  1  4.282085 27.122651 24.270542
809   2  1 22.842587 28.553053 22.842447
899   2  1 22.843855 25.698582 22.841957
1799  2  1 21.414423 27.125637 24.269240
1898  2  1 24.272710 27.125630 21.416336
1899  2  1 24.269948 27.123950 24.267620
999   2  1 25.713121 25.713121 22.856308
1998  2  1 27.122930 27.122930 21.412934
