Generated by pymatgen.io.lammps.data.LammpsData

1999  atoms

   2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

1     0  1 28.544530  0.064979 28.544530
2     0  1  0.010772  0.004076  2.854295
3     0  1  0.001014  0.001219  5.711351
4     0  1  0.000002  0.000376  8.566276
5     0  1  0.000020  0.000084 11.421411
6     0  1  0.000130 28.553026 14.276638
7     0  1  0.000272 28.552818 17.131890
8     0  1  0.000635 28.552561 19.987173
9     0  1  0.002755 28.552138 22.845686
10    0  1 28.498084 28.466427 25.784483
11    0  1  0.005032  2.863398  0.005032
12    0  1 28.552044  2.855550  2.854985
13    0  1  0.000585  2.855137  5.710251
14    0  1  0.000313  2.855482  8.566062
15    0  1  0.000160  2.855367 11.421426
16    0  1  0.000127  2.855169 14.276807
17    0  1  0.000107  2.854754 17.132468
18    0  1  0.000049  2.853429 19.989227
19    0  1  0.000467  2.848376 22.849414
20    0  1  0.002755  2.852103 25.698772
21    0  1  0.000873  5.711543  0.000873
22    0  1 28.552929  5.711147  2.855952
23    0  1 28.553050  5.710453  5.710568
24    0  1  0.000182  5.710469  8.565842
25    0  1  0.000163  5.710557 11.421385
26    0  1  0.000103  5.710337 14.276982
27    0  1  0.000034  5.709665 17.132951
28    0  1 28.553104  5.708229 19.989561
29    0  1  0.000049  5.708563 22.844360
30    0  1  0.000635  5.710617 25.698349
31    0  1  0.000293  8.566086  0.000293
32    0  1  0.000047  8.566150  2.855640
33    0  1 28.553056  8.566007  5.710794
34    0  1  0.000011  8.565865  8.565923
35    0  1  0.000081  8.565818 11.421334
36    0  1  0.000073  8.565567 14.276981
37    0  1  0.000040  8.565023 17.132767
38    0  1  0.000034  8.564839 19.988125
39    0  1  0.000107  8.565322 22.843035
40    0  1  0.000272  8.565900 25.698092
41    0  1  0.000089 11.421239  0.000089
42    0  1  0.000008 11.421340  2.855410
43    0  1 28.553078 11.421429  5.710655
44    0  1 28.553093 11.421445  8.565846
45    0  1  0.000015 11.421325 11.421181
46    0  1  0.000048 11.421052 14.276737
47    0  1  0.000073 11.420809 17.132223
48    0  1  0.000103 11.420808 19.987452
49    0  1  0.000127 11.420982 22.842621
50    0  1  0.000130 11.421152 25.697884
51    0  1 28.553029 14.276457 28.553029
52    0  1 28.553012 14.276705  2.855149
53    0  1 28.553033 14.277067  5.710258
54    0  1 28.553064 14.277236  8.565370
55    0  1 28.553098 14.276982 11.420807
56    0  1  0.000015 14.276609 14.276465
57    0  1  0.000081 14.276456 17.131971
58    0  1  0.000163 14.276404 19.987233
59    0  1  0.000160 14.276364 22.842422
60    0  1  0.000020 14.276378 25.697706
61    0  1 28.552804 17.131574 28.552804
62    0  1 28.552757 17.132461  2.854616
63    0  1 28.552848 17.133420  5.709223
64    0  1 28.552974 17.133322  8.564468
65    0  1 28.553064 17.132420 11.420554
66    0  1 28.553093 17.131944 14.276345
67    0  1  0.000011 17.131866 17.131924
68    0  1  0.000182 17.131947 19.987321
69    0  1  0.000313 17.131727 22.842308
70    0  1  0.000002 17.131513 25.697413
71    0  1 28.552737 19.984565 28.552737
72    0  1 28.551606 19.990224  2.852462
73    0  1 28.552318 19.991304  5.706485
74    0  1 28.552848 19.988567  8.564369
75    0  1 28.553033 19.987532 11.420723
76    0  1 28.553078 19.987135 14.276360
77    0  1 28.553056 19.986996 17.131782
78    0  1 28.553050 19.987222 19.987336
79    0  1  0.000585 19.987539 22.842653
80    0  1  0.001014 19.986438 25.696571
81    0  1  0.001782 22.797875  0.001782
82    0  1 28.544505 22.858946  2.838844
83    0  1 28.551606 22.845328  5.707566
84    0  1 28.552757 22.843174  8.565329
85    0  1 28.553012 22.842641 11.421085
86    0  1  0.000008 22.842380 14.276450
87    0  1  0.000047 22.842150 17.131639
88    0  1 28.552929 22.841837 19.986643
89    0  1 28.552044 22.842805 22.842240
90    0  1  0.010772 22.843495 25.693714
91    0  1 27.839348 26.411562 27.839348
92    0  1  0.001782 25.696007  2.899915
93    0  1 28.552737 25.698173  5.713225
94    0  1 28.552804 25.698106  8.566216
95    0  1 28.553029 25.697881 11.421333
96    0  1  0.000089 25.697701 14.276551
97    0  1  0.000293 25.697496 17.131704
98    0  1  0.000873 25.696917 19.986247
99    0  1  0.005032 25.692757 22.834392
100   0  1 28.544530 25.706380 25.632810
101   0  1  2.854295  0.004076  0.010772
102   0  1  2.830124 28.531510  2.830124
103   0  1  2.853346 28.551850  5.708177
104   0  1  2.854984 28.553018  8.565664
105   0  1  2.855289 28.553109 11.421228
106   0  1  2.855435 28.553099 14.276577
107   0  1  2.855550 28.553116 17.131908
108   0  1  2.855729  0.000375 19.987402
109   0  1  2.855992  0.002832 22.843530
110   0  1  2.859218  0.000652 25.697137
111   0  1  2.854985  2.855550 28.552044
