Generated by pymatgen.io.lammps.data.LammpsData

161  atoms

  2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

2     2  1  0.008034  0.008034  2.867172
11    2  1  0.007019  2.852080  0.001603
101   2  1  2.852080  0.007019  0.001603
112   2  1  2.856460  2.856460  2.856587
1001  2  1  1.434555  1.434555  1.436150
1101  2  1  4.281500  1.430117  1.427095
812   2  1 22.850403  2.848974  2.847386
1701  2  1 21.416972  1.426763  1.426430
1801  2  1 24.289680  1.413359  1.408110
811   2  1 22.842862  2.856880  0.002713
802   2  1 22.851206 -0.002001  2.846584
12    2  1 28.552637  2.856584  2.856792
902   2  1 25.697902  0.003285  2.853792
911   2  1 25.703957  2.853457 -0.006167
912   2  1 25.695077  2.856880  2.854927
1901  2  1 27.116203  1.435009  1.430501
1011  2  1  1.430117  4.281500  1.427095
1811  2  1 24.273149  4.281836  1.424641
921   2  1 25.696548  5.713138  0.001241
1911  2  1 27.126337  4.282920  1.426527
182   2  1  2.848974 22.850403  2.847386
1071  2  1  1.426763 21.416972  1.426430
1081  2  1  1.413359 24.289680  1.408110
181   2  1  2.856880 22.842862  0.002713
82    2  1 -0.002001 22.851206  2.846584
1181  2  1  4.281836 24.273149  1.424641
882   2  1 22.855863 22.855863  2.841926
1781  2  1 21.420988 24.274814  1.422975
1871  2  1 24.274814 21.420988  1.422975
1881  2  1 24.303548 24.303548  1.394242
981   2  1 25.702403 22.853055 -0.004613
982   2  1 25.701170 22.852435  2.845355
1971  2  1 27.125734 21.419150  1.423818
1981  2  1 27.126338 24.291731  1.406059
102   2  1  2.856584 28.552637  2.856792
92    2  1  0.003285 25.697902  2.853792
191   2  1  2.853457 25.703957 -0.006167
192   2  1  2.856880 25.695077  2.854927
1091  2  1  1.435009 27.116203  1.430501
291   2  1  5.713138 25.696548  0.001241
1191  2  1  4.282920 27.126337  1.426527
891   2  1 22.853055 25.702403 -0.004613
892   2  1 22.852435 25.701170  2.845355
1791  2  1 21.419150 27.125734  1.423818
1891  2  1 24.291731 27.126338  1.406059
992   2  1 25.702402 25.702402  2.844735
1991  2  1 27.134359 27.134359  1.466558
1     2  1 28.558553 28.558553  0.082606
1002  2  1  1.431061  1.431061  4.287127
3     2  1  0.001130  0.001130  5.711931
1802  2  1 24.271359  1.426763  4.280817
1902  2  1 27.124417  1.429664  4.284408
903   2  1 25.698114  0.000500  5.710545
1082  2  1  1.426763 24.271359  4.280817
1882  2  1 24.274814 24.274814  4.276802
1972  2  1 27.126040 21.419759  4.278030
1982  2  1 27.125734 24.273972  4.278640
1092  2  1  1.429664 27.124417  4.284408
93    2  1  0.000500 25.698114  5.710545
1792  2  1 21.419759 27.126040  4.278030
1892  2  1 24.273972 27.125734  4.278640
993   2  1 25.698786 25.698786  5.709259
1992  2  1 27.126854 27.126854  4.285103
998   2  1 25.696548 25.696548 19.984651
9     2  1 -0.001845 -0.001845 22.803949
1008  2  1  1.427763  1.427763 21.418860
1009  2  1  1.376396  1.376396 24.321394
1109  2  1  4.278930  1.427763 24.270027
819   2  1 22.841202  2.856460 22.841330
1709  2  1 21.410663  1.431061 24.266729
1808  2  1 24.270695  1.430117 21.416289
1809  2  1 24.261639  1.434555 24.263235
19    2  1 28.543681  2.836362 22.861427
909   2  1 25.696187  0.007019 22.845709
919   2  1 25.721256  2.829634 22.868155
1908  2  1 27.123239  1.425588 21.419583
1909  2  1 27.179473  1.334162 24.363628
1019  2  1  1.427763  4.278930 24.270027
1819  2  1 24.270695  4.281500 24.267673
1919  2  1 27.123239  4.278207 24.272202
189   2  1  2.856460 22.841202 22.841330
1079  2  1  1.431061 21.410663 24.266729
1088  2  1  1.430117 24.270695 21.416289
1089  2  1  1.434555 24.261639 24.263235
1189  2  1  4.281500 24.270695 24.267673
889   2  1 22.850403 22.850403 22.848816
1789  2  1 21.416972 24.271359 24.271026
1879  2  1 24.271359 21.416972 24.271026
1888  2  1 24.273149 24.273149 21.415954
1889  2  1 24.289680 24.289680 24.284430
89    2  1 28.552637 22.840997 22.841205
989   2  1 25.695077 22.842862 22.840910
1979  2  1 27.124417 21.413382 24.268126
1988  2  1 27.126337 24.271263 21.414870
1989  2  1 27.116203 24.267289 24.262780
109   2  1  2.836362 28.543681 22.861427
99    2  1  0.007019 25.696187 22.845710
199   2  1  2.829634 25.721256 22.868155
1098  2  1  1.425588 27.123239 21.419583
1099  2  1  1.334162 27.179473 24.363628
1199  2  1  4.278207 27.123239 24.272202
809   2  1 22.840997 28.552637 22.841205
899   2  1 22.842862 25.695077 22.840910
1799  2  1 21.413382 27.124417 24.268126
1898  2  1 24.271263 27.126337 21.414870
1899  2  1 24.267289 27.116203 24.262780
999   2  1 25.703957 25.703957 22.844333
1998  2  1 27.121415 27.121415 21.408774
