Generated by pymatgen.io.lammps.data.LammpsData

167  atoms

  2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

1     2  1 28.509023 28.509023 28.509023
2     2  1  0.002449  0.002449  2.854201
3     2  1  0.000238  0.000238  5.710458
8     2  1  0.001210  0.001210 19.985250
9     2  1  0.000003  0.000003 22.839308
10    2  1 28.465837 28.465837 25.753302
11    2  1  0.002449  2.854201  0.002449
12    2  1 28.549914  2.848846  2.848846
19    2  1 28.555890  2.853329 22.843330
20    2  1 -0.000328  2.852006 25.695970
21    2  1  0.000238  5.710458  0.000238
30    2  1  0.000058  5.710664 25.697881
71    2  1  0.001210 19.985250  0.001210
80    2  1  0.000331 19.986885 25.696324
81    2  1  0.000003 22.839308  0.000003
82    2  1 28.555890 22.843330  2.853329
89    2  1 28.532549 22.863007 22.863007
90    2  1  0.002521 22.843080 25.685714
91    2  1 28.465837 25.753302 28.465837
92    2  1 -0.000328 25.695970  2.852006
93    2  1  0.000058 25.697881  5.710664
98    2  1  0.000331 25.696324 19.986885
99    2  1  0.002521 25.685714 22.843080
100   2  1 28.616435 25.705875 25.705875
101   2  1  2.854201  0.002449  0.002449
102   2  1  2.848846 28.549914  2.848846
109   2  1  2.853329 28.555890 22.843330
110   2  1  2.852006 -0.000328 25.695970
111   2  1  2.848846  2.848846 28.549914
112   2  1  2.847992  2.847992  2.847992
119   2  1  2.846464  2.846464 22.851557
120   2  1  2.849694  2.849694 25.698135
181   2  1  2.853329 22.843330 28.555890
182   2  1  2.846464 22.851557  2.846464
189   2  1  2.852608 22.843555 22.843555
190   2  1  2.853550 22.843953 25.698989
191   2  1  2.852006 25.695970 -0.000328
192   2  1  2.849694 25.698135  2.849694
199   2  1  2.853550 25.698989 22.843953
200   2  1  2.861870 25.693260 25.693260
201   2  1  5.710458  0.000238  0.000238
210   2  1  5.710664  0.000058 25.697881
291   2  1  5.710664 25.697881  0.000058
300   2  1  5.710902 25.697584 25.697584
701   2  1 19.985250  0.001210  0.001210
710   2  1 19.986885  0.000331 25.696324
791   2  1 19.986885 25.696324  0.000331
800   2  1 19.985254 25.696806 25.696806
801   2  1 22.839308  0.000003  0.000003
802   2  1 22.843330 28.555890  2.853329
809   2  1 22.863007 28.532549 22.863007
810   2  1 22.843080  0.002521 25.685714
811   2  1 22.843330  2.853329 28.555890
812   2  1 22.851557  2.846464  2.846464
819   2  1 22.843555  2.852608 22.843555
820   2  1 22.843953  2.853550 25.698989
881   2  1 22.863007 22.863007 28.532549
882   2  1 22.843555 22.843555  2.852608
890   2  1 22.854380 22.854380 25.703791
891   2  1 22.843080 25.685714  0.002521
892   2  1 22.843953 25.698989  2.853550
899   2  1 22.854380 25.703791 22.854380
900   2  1 22.796762 25.693296 25.693296
901   2  1 25.753302 28.465837 28.465837
902   2  1 25.695970 -0.000328  2.852006
903   2  1 25.697881  0.000058  5.710664
908   2  1 25.696324  0.000331 19.986885
909   2  1 25.685714  0.002521 22.843080
910   2  1 25.705875 28.616435 25.705875
911   2  1 25.695970  2.852006 -0.000328
912   2  1 25.698135  2.849694  2.849694
919   2  1 25.698989  2.853550 22.843953
920   2  1 25.693260  2.861870 25.693260
921   2  1 25.697881  5.710664  0.000058
930   2  1 25.697584  5.710902 25.697584
971   2  1 25.696324 19.986885  0.000331
980   2  1 25.696806 19.985254 25.696806
981   2  1 25.685714 22.843080  0.002521
982   2  1 25.698989 22.843953  2.853550
989   2  1 25.703791 22.854380 22.854380
990   2  1 25.693296 22.796762 25.693296
991   2  1 25.705875 25.705875 28.616435
992   2  1 25.693260 25.693260  2.861870
993   2  1 25.697584 25.697584  5.710902
998   2  1 25.696806 25.696806 19.985254
999   2  1 25.693296 25.693296 22.796762
1000  2  1 26.409926 26.409926 26.409926
1001  2  1  1.409927  1.409927  1.409927
1002  2  1  1.426871  1.426871  4.281125
1008  2  1  1.426400  1.426400 21.415824
1009  2  1  1.402631  1.402631 24.292629
1010  2  1  1.411989  1.411989 27.117652
1011  2  1  1.426871  4.281125  1.426871
1019  2  1  1.426303  4.280728 24.272023
1020  2  1  1.425979  4.280688 27.124765
1071  2  1  1.426400 21.415824  1.426400
1079  2  1  1.427216 21.415321 24.266817
1080  2  1  1.426199 21.415281 27.123994
1081  2  1  1.402631 24.292629  1.402631
1082  2  1  1.426303 24.272023  4.280728
1088  2  1  1.427216 24.266817 21.415321
1089  2  1  1.428932 24.268809 24.268809
1090  2  1  1.425197 24.266639 27.135963
1091  2  1  1.411989 27.117652  1.411989
1092  2  1  1.425979 27.124765  4.280688
1098  2  1  1.426199 27.123994 21.415281
1099  2  1  1.425197 27.135963 24.266639
1100  2  1  1.471699 27.127670 27.127670
1101  2  1  4.281125  1.426871  1.426871
1109  2  1  4.280728  1.426303 24.272023
