Generated by pymatgen.io.lammps.data.LammpsData

167  atoms

  2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

2     4  1  0.002100 -0.001953  2.849393
11    4  1  0.002100  2.849393 -0.001953
101   4  1  2.863423  0.005838  0.005838
1001  4  1  1.404717  1.402703  1.402703
201   4  1  5.713769  0.002577  0.002577
1101  4  1  4.283098  1.428618  1.428618
701   4  1 19.987882 -0.000031 -0.000031
801   4  1 22.846942 -0.000062 -0.000062
812   4  1 22.850993  2.846823  2.846823
1701  4  1 21.417960  1.425864  1.425864
1801  4  1 24.291194  1.406678  1.406678
12    4  1 28.552391  2.849162  2.849162
902   4  1 25.697964 -0.000017  2.850917
911   4  1 25.697964  2.850917 -0.000017
912   4  1 25.701981  2.847368  2.847368
1901  4  1 27.135276  1.408213  1.408213
21    4  1  0.000005  5.710207 -0.000016
1011  4  1  1.425656  4.279904  1.426179
1811  4  1 24.271962  4.279862  1.425866
921   4  1 25.697882  5.709921 -0.000013
1911  4  1 27.126458  4.279576  1.425094
71    4  1  0.001650 19.986054  0.001043
971   4  1 25.695286 19.984019  0.002529
81    4  1  0.011101 22.838708  0.005294
182   4  1  2.852276 22.845539  2.851439
1071  4  1  1.430851 21.414801  1.428105
1081  4  1  1.422729 24.275131  1.423183
1181  4  1  4.283015 24.266970  1.428099
882   4  1 22.851527 22.852504  2.846293
1781  4  1 21.417676 24.272622  1.425748
1871  4  1 24.269385 21.414710  1.428435
1881  4  1 24.296352 24.294397  1.401504
82    4  1 28.552357 22.844502  2.853086
981   4  1 25.692202 22.834405  0.005646
982   4  1 25.695721 22.844364  2.852697
1971  4  1 27.126420 21.413965  1.427730
1981  4  1 27.119071 24.268577  1.422435
102   4  1  2.853710 28.555356  2.852860
92    4  1  0.004267 25.693669  2.859161
191   4  1  2.859119 25.686785  0.005314
192   4  1  2.853352 25.698588  2.853104
1091  4  1  1.429440 27.132067  1.422584
291   4  1  5.711754 25.696177  0.001043
1191  4  1  4.283868 27.124551  1.427747
791   4  1 19.987511 25.697950 -0.000154
802   4  1 22.850488 28.548977  2.847341
891   4  1 22.848476 25.696015 -0.002208
892   4  1 22.848867 25.698805  2.848966
1791  4  1 21.418239 27.124563  1.425032
1891  4  1 24.289830 27.115881  1.408051
992   4  1 25.700098 25.696052  2.849368
1991  4  1 27.127932 27.123303  1.464902
3     4  1  0.000005 -0.000016  5.710207
1002  4  1  1.425656  1.426180  4.279904
1802  4  1 24.271962  1.425866  4.279862
903   4  1 25.697882 -0.000013  5.709921
1902  4  1 27.126458  1.425094  4.279576
1082  4  1  1.428209 24.269616  4.283263
1882  4  1 24.272084 24.272634  4.280140
1982  4  1 27.124690 24.270371  4.282014
93    4  1  0.000194 25.697670  5.710738
1092  4  1  1.427530 27.126334  4.282010
1892  4  1 24.272811 27.124579  4.279581
993   4  1 25.697994 25.697975  5.710285
1992  4  1 27.125868 27.125265  4.284274
8     4  1  0.001650  0.001043 19.986054
908   4  1 25.695286  0.002529 19.984019
98    4  1  0.000501 25.697311 19.985128
998   4  1 25.696770 25.696164 19.986056
9     4  1  0.011101  0.005294 22.838708
119   4  1  2.852276  2.851439 22.845539
1008  4  1  1.430851  1.428105 21.414801
1009  4  1  1.422729  1.423183 24.275131
1109  4  1  4.283015  1.428098 24.266970
819   4  1 22.851527  2.846293 22.852504
1709  4  1 21.417676  1.425748 24.272622
1808  4  1 24.269385  1.428435 21.414710
1809  4  1 24.296352  1.401504 24.294397
19    4  1 28.552357  2.853086 22.844502
909   4  1 25.692202  0.005646 22.834405
919   4  1 25.695721  2.852697 22.844364
1908  4  1 27.126420  1.427730 21.413965
1909  4  1 27.119071  1.422435 24.268577
1019  4  1  1.428209  4.283263 24.269616
1819  4  1 24.272084  4.280140 24.272634
1919  4  1 27.124690  4.282014 24.270371
189   4  1  2.830032 22.867787 22.867787
1079  4  1  1.427609 21.421802 24.270207
1088  4  1  1.427609 24.270207 21.421802
1089  4  1  1.325052 24.372782 24.372782
1189  4  1  4.276000 24.270226 24.270226
889   4  1 22.846372 22.845538 22.845538
1789  4  1 21.414560 24.269613 24.269613
1879  4  1 24.269711 21.414802 24.266967
1888  4  1 24.269711 24.266967 21.414802
1889  4  1 24.274646 24.275102 24.275102
89    4  1 28.554964 22.858427 22.858427
989   4  1 25.712468 22.857923 22.857923
1979  4  1 27.123774 21.414868 24.267279
1988  4  1 27.123774 24.267279 21.414868
1989  4  1 27.162369 24.325654 24.325654
109   4  1  2.839889 28.538469 22.857932
99    4  1 -0.005015 25.702843 22.799598
199   4  1  2.839384 25.695984 22.858438
1098  4  1  1.430537 27.127164 21.414870
1099  4  1  1.372153 27.088600 24.325687
1199  4  1  4.282934 27.127171 24.267299
809   4  1 22.845125 28.555236 22.844356
