Generated by pymatgen.io.lammps.data.LammpsData

161  atoms

  2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

2     1  1  0.004160  0.004160  2.861230
11    1  1  0.009373  2.858287  0.007223
101   1  1  2.858287  0.009373  0.007223
112   1  1  2.852427  2.852427  2.854050
1001  1  1  1.421618  1.421618  1.425671
201   1  1  5.712194  0.001158  0.001878
1101  1  1  4.282713  1.430499  1.429094
1801  1  1 24.295941  1.404320  1.401849
811   1  1 22.844075  2.854881  0.002331
12    1  1 28.552358  2.854313  2.855134
902   1  1 25.699988  0.002337  2.850421
911   1  1 25.691020  2.863936  0.006769
912   1  1 25.695459  2.854881  2.853715
1901  1  1 27.118557  1.429389  1.424295
21    1  1  0.001158  5.712194  0.001878
1011  1  1  1.430498  4.282713  1.429094
1111  1  1  4.275172  4.275172  1.421188
1811  1  1 24.269116  4.284373  1.428674
921   1  1 25.694515  5.714913  0.003275
1911  1  1 27.126059  4.284578  1.428799
1081  1  1  1.404320 24.295941  1.401849
181   1  1  2.854881 22.844075  0.002331
1181  1  1  4.284373 24.269116  1.428674
981   1  1 25.697812 22.846646 -0.000023
1981  1  1 27.135014 24.289213  1.408577
102   1  1  2.854313 28.552358  2.855134
92    1  1  0.002337 25.699988  2.850421
191   1  1  2.863936 25.691020  0.006769
192   1  1  2.854881 25.695459  2.853715
1091  1  1  1.429389 27.118557  1.424294
291   1  1  5.714913 25.694515  0.003275
1191  1  1  4.284578 27.126059  1.428799
891   1  1 22.846646 25.697812 -0.000023
1891  1  1 24.289213 27.135014  1.408577
992   1  1 25.697812 25.697812  2.851144
1991  1  1 27.127420 27.127420  1.466054
1     1  1 28.532227 28.532227  0.023596
1002  1  1  1.429027  1.429027  4.285352
118   1  1  2.850761  2.850761 19.993202
1007  1  1  1.426789  1.426789 18.560745
18    1  1 28.552962  2.851604 19.991364
908   1  1 25.695911  0.001158 19.985596
918   1  1 25.698812  2.854216 19.989187
1907  1  1 27.125076  1.427462 18.559459
28    1  1 28.552656  5.705816 19.991974
108   1  1  2.851604 28.552962 19.991364
98    1  1  0.001158 25.695911 19.985596
198   1  1  2.854216 25.698812 19.989187
1097  1  1  1.427462 27.125076 18.559459
208   1  1  5.705816 28.552656 19.991974
8     1  1 28.551841 28.551841 19.984901
998   1  1 25.694515 25.694515 19.982877
1997  1  1 27.124445 27.124445 18.558073
9     1  1 -0.008783 -0.008783 22.803446
119   1  1  2.822028  2.822028 22.875762
1008  1  1  1.423173  1.423173 21.425269
1009  1  1  1.319377  1.319377 24.378413
219   1  1  5.704587  2.850761 22.847029
1108  1  1  4.273141  1.424405 21.424649
1109  1  1  4.272521  1.423173 24.274617
1209  1  1  7.137044  1.426789 24.271000
819   1  1 22.843740  2.852427 22.845363
1709  1  1 21.412437  1.429027 24.268762
1808  1  1 24.268696  1.430498 21.415077
1809  1  1 24.272118  1.421618 24.276171
19    1  1 28.552357  2.833844 22.863945
909   1  1 25.690566  0.009373 22.839503
919   1  1 25.712216  2.835896 22.861894
1908  1  1 27.122290  1.427674 21.416212
1909  1  1 27.159079  1.369680 24.328110
129   1  1  2.850761  5.704587 22.847029
1018  1  1  1.424405  4.273141 21.424649
1019  1  1  1.423173  4.272521 24.274617
1029  1  1  1.426789  7.137044 24.271000
1118  1  1  4.269712  4.269712 21.428078
1119  1  1  4.273141  4.273141 24.273385
1818  1  1 24.276602  4.275172 21.422618
1819  1  1 24.268696  4.282713 24.267291
29    1  1 28.552962  5.706426 22.846186
929   1  1 25.698812  5.708603 22.843573
1918  1  1 27.127577  4.274370 21.423420
1919  1  1 27.122290  4.281578 24.270116
1929  1  1 27.125076  7.138331 24.270328
189   1  1  2.852427 22.843739 22.845363
1079  1  1  1.429027 21.412437 24.268762
1088  1  1  1.430499 24.268696 21.415076
1089  1  1  1.421618 24.272118 24.276171
1188  1  1  4.275172 24.276602 21.422618
1189  1  1  4.282713 24.268696 24.267291
1888  1  1 24.269116 24.269116 21.413417
1889  1  1 24.295941 24.295941 24.293470
89    1  1 28.552358 22.842656 22.843477
989   1  1 25.695459 22.844075 22.842909
1988  1  1 27.126059 24.268991 21.413212
1989  1  1 27.118557 24.273495 24.268401
109   1  1  2.833844 28.552357 22.863945
99    1  1  0.009373 25.690566 22.839503
199   1  1  2.835896 25.712216 22.861894
1098  1  1  1.427674 27.122290 21.416211
1099  1  1  1.369680 27.159079 24.328110
209   1  1  5.706426 28.552962 22.846186
299   1  1  5.708603 25.698812 22.843573
1198  1  1  4.274370 27.127577 21.423420
1199  1  1  4.281578 27.122290 24.270116
1299  1  1  7.138331 27.125076 24.270328
809   1  1 22.842656 28.552358 22.843477
899   1  1 22.844075 25.695459 22.842909
1898  1  1 24.268991 27.126059 21.413212
1899  1  1 24.273495 27.118557 24.268401
