,x,y,z
0,0.07879126157848701,0.034850290083799584,0.03485336888773681
1,0.5448769089966918,-0.5461794776893598,-0.5463658366481329
2,-0.07660645028311458,0.07656927655780187,-0.026958565144630374
3,-0.076758005362687,-0.027063413088153965,0.07673395576131121
4,-0.035121862080743464,-0.07925678444539622,0.03507730233797572
5,-0.035203700659967224,0.03515747214523422,-0.07929901290564649
6,0.0017501921391024008,-0.0016856353182353899,-0.0016799636187149053
7,0.02763597939302202,0.07797035129276944,0.07799313373743506
8,-0.036285867543665216,0.03616946879902681,0.011080782308844503
9,-0.036323210245928834,0.011208825890174072,0.03616334337252866
10,0.002315600848304275,-0.0013277691910994344,-0.0013006241997837592
11,-0.011874518857962785,0.03613031225522145,0.03609062705013076
12,0.0014060543184693172,-0.0023830842138128543,-0.0012911949107224305
13,0.0014320657087018573,-0.0013367205525733755,-0.0023667787366461104
14,-0.03208501187413694,-0.03396917746028852,-0.03399866917549524
15,-0.0029485189633442314,-0.007155150306843607,0.00275015267365656
16,-0.0029594266064122132,0.0027249009914055364,-0.007150348201087887
17,0.033877914503665715,0.03187735043701617,-0.033896229290120664
18,0.033871842465129455,-0.03385826825715689,0.03182162413854873
19,0.007194429747324307,0.0028667455688929644,0.002833300550048219
20,0.00721106970987863,0.002859634918272347,0.0028777971764448566
21,-0.008976399928855565,0.008967397537541784,0.008310303191958428
22,-0.009064787942883814,0.008313457280256365,0.009040960069559532
23,-0.002771982743993852,0.0029497036854329306,-0.007332010813384685
24,-0.0028296664528786805,-0.007352095491085932,0.002946160082865492
25,-0.008499759684718201,0.009269958856749114,0.009262344732795868
26,-0.0006303093434675312,0.004926913021071141,0.002009581728797845
27,-0.0006174117599749545,0.002041441634520358,0.004968942778266743
28,0.002981219930685834,0.0017464309835156112,0.0017228139762961031
29,-0.016821653145825996,0.016775148691887613,0.07105979715682001
30,-0.01683825508691154,0.07107001074665763,0.01677895123925993
31,-0.007639294849208594,0.007620630319439306,-0.006264155260724454
32,-0.007620462411070041,-0.00621268258343766,0.007582465595230778
33,-0.006669661418334289,0.001872829993095659,6.411710105924326e-05
34,-0.0067207307525614535,5.16826088371343e-05,0.0019364045565429845
35,0.010208170597406946,0.012357635620439386,0.012353748821774025
36,-0.004934195171415728,0.0005243297017297208,0.002062599569565806
37,-0.004968075959215307,0.002093672024084614,0.0004889642449225282
38,-0.0008909736514527977,-0.0006355827602948921,-0.0006253443281539761
39,-0.0708968363215701,0.016835098869708263,0.016824228076789453
40,-0.001838281626342378,0.00662586647612862,6.0537004436091515e-05
41,-0.0018698911454886266,3.624473626685776e-05,0.00667576803588649
42,-0.02225879928934722,0.02230193470964008,0.022303333176872085
43,-0.00844626734554271,0.008448566236194277,-0.005771421232004359
44,-0.00849882043635843,-0.005798127879515124,0.008500905472069864
45,-0.0021137465539078325,0.00044949635322783996,0.00504420045087612
46,-0.002112318879165666,0.005036259828309606,0.00042282704302422716
47,-0.0017940744253155116,-0.0030292372874897782,0.0017268184582320094
48,-0.0017987107104156484,0.0017532040373650984,-0.0030498868198947163
49,0.0006148353939483282,0.0009383416619231366,-0.0006336693426643898
50,0.0005980157792057766,-0.0006214364052162212,0.0009864750973734362
51,0.006150496429033483,0.007430324256105741,0.007412743478493605
52,-8.470829506471503e-05,0.006882182156523125,0.0019069831549929535
53,-7.742564193963936e-05,0.0018739885645401473,0.006870328495748463
54,-0.012471857178844886,-0.01037886348598934,0.012491579880667816
55,-0.012511814898532534,0.01253177981525835,-0.010415254999879445
56,-0.00039583661623853773,0.0004072768037462846,0.0004150173753124809
57,0.005317876526165957,0.008014980451065846,0.008016533711900498
58,0.00208911940352703,-0.002102792004973624,0.0040419066095127056
59,0.002078366946248512,0.004063030233035029,-0.002097089669641957
60,-0.0009071102690644765,-0.00010409670521241768,-0.00010531512258739936
61,-0.004026963296026269,-0.002085671208061624,-0.002088148040435584
62,8.939665381533287e-05,0.0009346294701905361,-0.00013077726352623718
63,8.609422337017673e-05,-0.00012887196898323829,0.0009471654860708826
64,0.004588585373527175,0.005262380369559357,0.003310083979473534
65,0.004590134690920055,0.0033070921874635145,0.005261340678554469
66,-0.0008608530276374924,-0.0002225860741266704,-0.00044810494283916563
67,-0.0008549700075666457,-0.0004307217774097358,-0.00022617375787616079
68,-0.0004253315550557385,-0.0008147730382816326,-0.0001044690219208352
69,-0.00044592817229532466,-0.00011362086948649066,-0.0008109730461805346
70,-0.006478012169218424,-0.005419580232949899,-0.005432494912662036
71,7.190300697875514e-05,-0.0013419530465699353,0.00022421018903693787
72,6.632516221774867e-05,0.0002078933838698168,-0.0013447352744217593
73,0.003545463556099097,-0.00036091952989061697,-0.00035938236752630984
74,4.308558518904132e-05,-0.0008762883683225559,0.0006557095823773503
75,2.8135299713537287e-05,0.000648847219700318,-0.0008727797231276799
76,-0.005275923315260499,-0.004615856292946273,0.003343308433462801
77,-0.005283932072403352,0.0033609610584488404,-0.004621390529158378
78,0.00025675838354290853,0.0008348888966238492,-0.00043433875905419216
79,0.0002761082409707856,-0.0004286826272082711,0.000827226072505181
80,-0.0014159667091615674,0.0009134123316825594,0.000794426253335416
81,-0.0014132957158150168,0.0007974954135210079,0.0009251086657964635
82,0.00037695961343595444,-0.0035335947520558496,-0.0003384386458544957
83,0.000362142223668184,-0.00032470807926667303,-0.003525084611131501
84,0.000899343427820757,-5.9399156156332567e-05,0.0006762451728351132
85,0.0009004944227235679,0.0006789505276176173,-3.604442799184579e-05
86,-0.0009842373981525307,0.0009774576158031317,0.00013910173524970398
87,-0.0010018503513828702,0.00014070861615740182,0.0009830242990234543
88,0.005367989232714361,0.006424845448354171,-0.005381253212691086
89,0.005356149205153689,-0.005357096389924702,0.006404950352291707
90,0.0013575384740131134,-0.00011025714270798508,0.00025014295271339176
91,0.0013705660978136926,0.00024243596873580256,-0.00011511690755229217
92,-0.0021262694468048545,0.0021342608592823872,0.002232873489421956
93,-0.0021379281656680148,0.0022444288835248745,0.0021497061790146875
94,-0.0002080909498929839,-9.071987512595994e-05,-0.0013870850180673355
95,-0.0002154918213892118,-0.0013996736189604599,-9.671974676061205e-05
96,-0.0023130322249545372,0.0021925391721868935,0.0021997981299297
97,-0.0007283150113407901,-0.00010039778491108872,-0.0009860306255563053
98,-0.0007368803323752552,-0.0009890745454595746,-9.262586302817219e-05
99,-0.00019280424303283125,0.0009564925547677697,0.0009437155568968979
100,-0.0032909676560757576,-0.004579505136767206,0.005254852291357642
101,-0.0033121086562563767,0.0052654824751690015,-0.004584486100617102
