,isp,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,dmagx,dmagy,dmagz,dmaxx,dmaxy,dmaxz,vmaxx,vmaxy,vmaxz,dsumx,dsumy,dsumz,adsumx,adsumy,adsumz,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,dmagxfs,dmagyfs,dmagzfs,dmaxxfs,dmaxyfs,dmaxzfs,vmaxxfs,vmaxyfs,vmaxzfs,dsumxfs,dsumyfs,dsumzfs,adsumxfs,adsumyfs,adsumzfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,dmagxfi,dmagyfi,dmagzfi,dmaxxfi,dmaxyfi,dmaxzfi,vmaxxfi,vmaxyfi,vmaxzfi,dsumxfi,dsumyfi,dsumzfi,adsumxfi,adsumyfi,adsumzfi
0,2,0.646,10.000,0.553,2.821,0.863,0.805,0.578,2.628,0.499,0.498,0.499,-0.465,0.464,-0.465,0.465,0.464,0.465,-0.341,0.318,-0.341,1.517,1.518,1.517,1.370,0.396,0.358,0.445,1.310,0.229,0.229,0.229,-0.207,0.206,-0.207,0.207,0.206,0.207,-0.261,0.248,-0.261,0.756,0.757,0.756,3.180,1.213,1.162,1.023,2.996,0.701,0.700,0.701,-0.671,0.671,-0.671,0.671,0.671,0.671,-0.602,0.566,-0.602,1.728,1.732,1.728
