Generated by pymatgen.io.lammps.data.LammpsData

167  atoms

  2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

1    0  1  1.188443  1.188443  1.188443
2    0  1 -1.584590  1.188443  1.188443
3    0  1  1.188443 -1.584590  1.188443
4    0  1  1.188443  1.188443 -1.584590
5    0  1 -1.584590 -1.584590  1.188443
6    0  1 -1.584590  1.188443 -1.584590
7    0  1  1.188443 -1.584590 -1.584590
8    0  1 -1.584590 -1.584590 -1.584590
9    0  1 -0.198074 -0.198074  2.696185
10   0  1 -0.198074  2.696185 -0.198074
11   0  1  2.696185 -0.198074 -0.198074
12   0  1 -3.092332 -0.198074 -0.198074
13   0  1 -0.198074 -3.092332 -0.198074
14   0  1 -0.198074 -0.198074 -3.092332
15   0  1 -0.198074  2.650686  2.650686
16   0  1  2.650686 -0.198074  2.650686
17   0  1  2.650686  2.650686 -0.198074
18   0  1 -3.046834 -0.198074  2.650686
19   0  1 -3.046834  2.650686 -0.198074
20   0  1 -0.198074 -3.046834  2.650686
21   0  1 -0.198074  2.650686 -3.046834
22   0  1  2.650686 -3.046834 -0.198074
23   0  1  2.650686 -0.198074 -3.046834
24   0  1 -3.046834 -3.046834 -0.198074
25   0  1 -3.046834 -0.198074 -3.046834
26   0  1 -0.198074 -3.046834 -3.046834
27   0  1  1.231128  1.231128  4.084785
28   0  1  1.231128  4.084785  1.231128
29   0  1  4.084785  1.231128  1.231128
30   0  1 -1.627276  1.231128  4.084785
31   0  1 -1.627276  4.084785  1.231128
32   0  1  1.231128 -1.627276  4.084785
33   0  1  1.231128  4.084785 -1.627276
34   0  1  4.084785 -1.627276  1.231128
35   0  1  4.084785  1.231128 -1.627276
36   0  1  2.641432  2.641432  2.641432
37   0  1 -1.627276 -1.627276  4.084785
38   0  1 -1.627276  4.084785 -1.627276
39   0  1  4.084785 -1.627276 -1.627276
40   0  1 -4.480932  1.231128  1.231128
41   0  1  1.231128 -4.480932  1.231128
42   0  1  1.231128  1.231128 -4.480932
43   0  1 -3.037580  2.641432  2.641432
44   0  1  2.641432 -3.037580  2.641432
45   0  1  2.641432  2.641432 -3.037580
46   0  1 -4.480932 -1.627276  1.231128
47   0  1 -4.480932  1.231128 -1.627276
48   0  1 -1.627276 -4.480932  1.231128
49   0  1 -1.627276  1.231128 -4.480932
50   0  1  1.231128 -4.480932 -1.627276
51   0  1  1.231128 -1.627276 -4.480932
52   0  1 -4.480932 -1.627276 -1.627276
53   0  1 -1.627276 -4.480932 -1.627276
54   0  1 -1.627276 -1.627276 -4.480932
55   0  1 -3.037580 -3.037580  2.641432
56   0  1 -3.037580  2.641432 -3.037580
57   0  1  2.641432 -3.037580 -3.037580
58   0  1 -3.037580 -3.037580 -3.037580
59   0  1 -0.198074 -0.198074  5.514971
60   0  1 -0.198074  5.514971 -0.198074
61   0  1  5.514971 -0.198074 -0.198074
62   0  1 -5.911118 -0.198074 -0.198074
63   0  1 -0.198074 -5.911118 -0.198074
64   0  1 -0.198074 -0.198074 -5.911118
65   0  1 -0.198074  2.656425  5.511634
66   0  1 -0.198074  5.511634  2.656425
67   0  1  2.656425 -0.198074  5.511634
68   0  1  2.656425  5.511634 -0.198074
69   0  1  5.511634 -0.198074  2.656425
70   0  1  5.511634  2.656425 -0.198074
71   0  1  1.229161  4.081252  4.081252
72   0  1  4.081252  1.229161  4.081252
73   0  1  4.081252  4.081252  1.229161
74   0  1 -1.625308  4.081252  4.081252
75   0  1  4.081252 -1.625308  4.081252
76   0  1  4.081252  4.081252 -1.625308
77   0  1 -3.052572 -0.198074  5.511634
78   0  1 -3.052572  5.511634 -0.198074
79   0  1 -0.198074 -3.052572  5.511634
80   0  1 -0.198074  5.511634 -3.052572
81   0  1  5.511634 -3.052572 -0.198074
82   0  1  5.511634 -0.198074 -3.052572
83   0  1 -4.477399  1.229161  4.081252
84   0  1 -4.477399  4.081252  1.229161
85   0  1  1.229161 -4.477399  4.081252
86   0  1  1.229161  4.081252 -4.477399
87   0  1  4.081252 -4.477399  1.229161
88   0  1  4.081252  1.229161 -4.477399
89   0  1 -4.477399 -1.625308  4.081252
90   0  1 -4.477399  4.081252 -1.625308
91   0  1 -1.625308 -4.477399  4.081252
92   0  1 -1.625308  4.081252 -4.477399
93   0  1  4.081252 -4.477399 -1.625308
94   0  1  4.081252 -1.625308 -4.477399
95   0  1 -4.477399 -4.477399  1.229161
96   0  1 -4.477399  1.229161 -4.477399
97   0  1  1.229161 -4.477399 -4.477399
98   0  1 -4.477399 -4.477399 -1.625308
99   0  1 -4.477399 -1.625308 -4.477399
100  0  1 -1.625308 -4.477399 -4.477399
101  0  1 -5.907781 -0.198074  2.656425
102  0  1 -5.907781  2.656425 -0.198074
103  0  1 -0.198074 -5.907781  2.656425
