,type,x,y,z
0,1.0,0.8578164178957878,1.4603805123506215,1.6404100157259456
1,1.0,-1.6868379016125596,1.3834195572334949,1.5372057755951978
2,1.0,0.7956615890324722,-1.3131325040327924,1.8241002784959106
3,1.0,0.7836284137872265,1.322918107281563,-1.303607167046816
4,1.0,-1.731077728553627,-1.3695972917965373,1.7327409053274643
5,1.0,-1.7468364402226193,1.2531098754212697,-1.379507098604464
6,1.0,0.4119487313730001,-1.0926283568207287,-0.7363042872815463
7,1.0,-1.9191963894418822,-1.5214022898696173,-1.2490551728045378
8,1.0,-0.42617543008505554,0.08702946144982872,3.2889767274832407
9,1.0,-0.4168766223247717,2.8655851389933904,0.008162607440726524
10,1.0,2.218620545146842,0.07392030175260686,0.29552852319549017
11,1.0,-3.1206665282891106,-0.0554739377608482,0.16200290870565032
12,1.0,-0.5588524235955945,-2.932275327392614,0.35014787593788244
13,1.0,-0.5125160410007885,-0.19215111920783753,-2.8920574164124098
14,1.0,-0.3594058493720131,2.9334486020974686,2.9220880000161893
15,1.0,2.405396106089177,0.04823154357448088,3.044550207020225
16,1.0,2.4045679941107574,2.733492841361137,-0.031962379629008476
17,1.0,-3.1330045344254427,0.0155931056023029,3.0165977128178816
18,1.0,-3.113305458628889,2.7492218433591815,-0.06085520901107926
19,1.0,-0.3937863203759452,-2.893974723001829,3.172531535583677
20,1.0,-0.3799207450313884,2.6744590827577785,-2.977721012095041
21,1.0,2.196545320105878,-2.7119690736015003,0.30954376673199185
22,1.0,2.1373329104194676,-0.16066158657011528,-2.6955692146765
23,1.0,-3.1427826918106554,-2.951022450150002,0.20071635304275875
24,1.0,-3.1377203247280985,-0.18980967825872413,-2.918916029220856
25,1.0,-0.4083246703005845,-2.8664834683123144,-2.654620886216141
26,1.0,1.1275785729397707,1.4993152613468315,4.395895071120435
27,1.0,1.1216340596289198,4.213890722191136,1.3313886745369028
28,1.0,3.852215448888959,1.3776854917995411,1.45985376607794
29,1.0,-1.7794817909543958,1.5163194795444193,4.401453684026165
30,1.0,-1.743821485092269,4.249311298809642,1.3454076672984536
31,1.0,1.0917086015073125,-1.4537779942910851,4.471739457689454
32,1.0,1.0969000290016255,4.116190406266701,-1.5784390863966191
33,1.0,3.7643899191711743,-1.3746374992166148,1.5925948028671806
34,1.0,3.7262561198297113,1.2458329582452436,-1.4182517686529592
35,1.0,2.534531114103989,2.826035285465262,2.812395238108203
36,1.0,-1.7588814496395693,-1.4742297359275514,4.503362319801328
37,1.0,-1.71338632174886,4.1455831858191745,-1.5869630853114947
38,1.0,3.587160699275932,-1.3844189706084207,-1.1856347815167954
39,1.0,-4.538275199536779,1.346803108397151,1.3984898858702333
40,1.0,0.9949133172498736,-4.291550007294711,1.6556892529003644
41,1.0,0.9918235950787015,1.193957735832164,-4.375527581314119
42,1.0,-3.1506478586970035,2.8195425280389705,2.7935866888155094
43,1.0,2.4413266711924337,-2.857274634481586,2.980273090452925
44,1.0,2.430003446320979,2.6179470748445923,-2.9554015562289577
45,1.0,-4.495733858318002,-1.5039627445430968,1.5312825157672596
46,1.0,-4.4862795250028,1.239967563421772,-1.502438980794236
47,1.0,-1.7819318871826335,-4.382622486275021,1.6692615215212416
48,1.0,-1.7564072515943638,1.2204910066095482,-4.438625424335162
49,1.0,0.957212527053331,-4.232934952563724,-1.165094468042298
50,1.0,0.9842220295491548,-1.6093371544194317,-4.34955208967743
51,1.0,-4.480013159528823,-1.5811718397140864,-1.4118015538885702
52,1.0,-1.7692459198111647,-4.366376503259694,-1.3111802050145613
53,1.0,-1.767752194388428,-1.6717573764028733,-4.366646419127832
54,1.0,-3.128902695678074,-2.928281024981118,3.0240192175880556
55,1.0,-3.102278713767732,2.6530964161226023,-2.995243088030908
56,1.0,2.2552800273711635,-2.8016779250815067,-2.6016287158293228
57,1.0,-3.130252578534478,-3.0329205420229264,-2.8665758294745234
58,1.0,-0.2806630417662589,-0.01840146578868547,5.799965227711581
59,1.0,-0.2512940485464136,5.572404713194597,-0.17689792926299053
60,1.0,5.236753090186037,-0.07770232355063802,0.02455613001959199
61,1.0,-5.899220650278124,-0.17273938699488375,-0.07568145083395904
62,1.0,-0.3444064684510195,-5.7780679405869755,0.10864638063323118
63,1.0,-0.34028898169431737,-0.23793068400214043,-5.863369162828241
64,1.0,-0.249898357845168,2.83433853311331,5.638619406879874
65,1.0,-0.23845806585315626,5.607826065916674,2.7001689465297094
66,1.0,2.62971338301621,-0.08350041301634856,5.6426386056790045
67,1.0,2.631320997333272,5.512318230533432,-0.2050592875179224
68,1.0,5.421857963708545,-0.0910507461329794,2.757424964137855
69,1.0,5.3985271496127245,2.6374350521916368,-0.17008227813369753
70,1.0,1.2093130322247492,4.227496935329378,4.166052294885661
71,1.0,4.037698035413911,1.3484285177826232,4.18583872767802
72,1.0,4.041899882575001,4.097013414888296,1.2379720299628936
73,1.0,-1.7297845295752163,4.244202632556503,4.173570460957885
74,1.0,4.0098040171094915,-1.5189697358359522,4.206699000518365
75,1.0,4.003339545988404,4.054814438004465,-1.6207680170840786
76,1.0,-3.136078784774504,-0.07598071066368894,5.666930638694346
77,1.0,-3.0921865386554663,5.562921662889539,-0.18819681880353348
78,1.0,-0.2489171834238273,-3.004819483862624,5.708998858117584
79,1.0,-0.2264158403034022,5.512664923685204,-3.0703511201365816
80,1.0,5.252338276579385,-2.8680458258185535,7.4858476532486045e-06
81,1.0,5.245277033872175,-0.1746256746346366,-2.855971297369755
82,1.0,-4.573689212074934,1.3566374386142381,4.185697361667066
83,1.0,-4.535890434124964,4.141190148654513,1.2600177283886886
84,1.0,1.1722094214633478,-4.432521043557897,4.257054797426901
85,1.0,1.1646110262292888,4.052808858236271,-4.487996172314235
86,1.0,3.8973967471481457,-4.3014691313106885,1.419296717779155
87,1.0,3.897879594229634,1.184536306333924,-4.363543426607513
88,1.0,-4.54957008462268,-1.5406797463144692,4.232655943192599
89,1.0,-4.488501035748661,4.101111571616538,-1.612667104853588
90,1.0,-1.7036615873920264,-4.457552632480636,4.302506775650577
91,1.0,-1.665633004759352,4.074445018768964,-4.4949383268283265
92,1.0,3.866675325694703,-4.2946838149545385,-1.3793017753449066
93,1.0,3.8322352107943805,-1.5791744154981013,-4.236983947024769
94,1.0,-4.511262733617188,-4.440145313211037,1.4099732846941329
95,1.0,-4.490795785124692,1.2039625676544583,-4.458149641010787
96,1.0,1.1250462093959008,-4.379429904309024,-4.25349460458654
97,1.0,-4.4917438250663055,-4.459777636171806,-1.5028365884637054
98,1.0,-4.490454676981976,-1.6516558671451789,-4.426406637151451
99,1.0,-1.6675623508806057,-4.442584515282313,-4.340291172069719
100,1.0,-5.96299421496883,-0.12801048106012078,2.7421635515530265
101,1.0,-5.91883564130797,2.675916340626282,-0.18055730248871651
102,1.0,-0.26856923174239644,-5.878954673029526,2.8396484548794576
103,1.0,-0.2609131483564825,2.626385923433621,-5.91881835017774
104,1.0,2.526463781279842,-5.749497130962395,0.018497483473398652
105,1.0,2.521265175870454,-0.2254523319270821,-5.799207713294577
106,1.0,2.6827961461257814,2.7753532782669237,5.59181276453021
107,1.0,2.666261044987851,5.537418062284933,2.6617059984485487
108,1.0,5.496781507396749,2.6751641263259813,2.6650740850443233
109,1.0,-5.892435547516854,-3.0297962912992937,-0.08577003471031527
110,1.0,-5.889556582920475,-0.217996058007228,-3.0008982950291276
111,1.0,-3.0966859572435785,-5.861030223733783,-0.03228093628301458
112,1.0,-3.0879155220577483,-0.23750374186036924,-5.894489501293903
113,1.0,-0.271323963828793,-5.779178404082557,-2.8354741437930455
114,1.0,-0.2695091877943226,-3.0774541078616586,-5.826191392013228
115,1.0,-3.175714438002491,2.806444790807021,5.612524463639095
116,1.0,-3.12608246448345,5.59644036785462,2.6886688209799186
117,1.0,2.6509974560168508,-3.0244955193516687,5.5788901959941954
118,1.0,2.623446497052312,5.489649444825356,-3.06252536251364
119,1.0,5.421953173246561,-2.9566211336094526,2.725188307816208
120,1.0,5.420857824854543,2.607990609380831,-3.0193293769330865
121,1.0,-3.1267739967005364,-3.038635298897075,5.6412988308690615
122,1.0,-3.0581821433632865,5.5202189756804705,-3.060983743883221
123,1.0,5.318204992071153,-2.950451432926622,-2.857007644355723
124,1.0,1.2368404672653732,1.3251703622765965,7.021038944623674
125,1.0,1.2324303721595231,6.94927482357105,1.2299536137809142
126,1.0,6.905883723019165,1.239034609815889,1.2356514032341226
127,1.0,-5.973726227387972,2.7142665082390494,2.6872215216351556
128,1.0,2.593947393941329,-5.857928974197467,2.7304865277101973
129,1.0,2.596752609477859,2.613837871801408,-5.887132225095925
130,1.0,-1.6876888943672872,1.3419581869890898,7.0351451112941685
131,1.0,-1.6447335246563435,6.9731072618707435,1.2364757666752404
132,1.0,1.235720297941223,-1.5921372839039414,7.00496825411137
133,1.0,1.223705122968262,6.9393283998657385,-1.6333733886529769
134,1.0,6.844598442702558,-1.5527985213309867,1.2825506810915959
135,1.0,6.845254355377901,1.2047659603267378,-1.5816653567209242
136,1.0,-1.6739217530482158,-1.5883322591683344,7.038809078001812
137,1.0,-1.6304212001699612,6.9507120887292375,-1.6329459375819726
138,1.0,6.7947905482235615,-1.5665902552693665,-1.5074685045150897
139,1.0,-5.93669760227228,-3.026266613391215,2.7409982238354837
140,1.0,-5.893376140694869,2.641554437500086,-3.037356284531783
141,1.0,-3.116280748492057,-5.917188515296452,2.789227962901063
142,1.0,-3.08246526816722,2.6477909279807372,-5.9155755563957575
143,1.0,2.5682104902646805,-5.781994649484373,-2.8707853289979175
144,1.0,2.572905341822176,-3.0304615379864424,-5.7893070161865845
145,1.0,4.10707403266549,4.119219610054339,4.094459822223456
146,1.0,-5.892247149733768,-3.052569367089925,-2.9961995043737217
147,1.0,-3.0661950721730533,-5.883227998478597,-2.9747741015139106
148,1.0,-3.0711812683545094,-3.0766599033521858,-5.889198176336802
149,1.0,-7.353449931835136,1.247343512621087,1.236244402837124
150,1.0,1.179416637889204,-7.293624451669091,1.2975530595560922
151,1.0,1.1903630486024301,1.1961536461689433,-7.314891496490334
152,1.0,-7.340842530394506,-1.61545500215674,1.2672329055882465
153,1.0,-7.31987134655953,1.216665147095494,-1.6117075651387582
154,1.0,-4.562326347675735,4.164066504641757,4.117775288081052
155,1.0,-1.6625182889825783,-7.328758169121193,1.3164792549955324
156,1.0,-1.66088183682246,1.2114686943908135,-7.346256219719951
157,1.0,1.1791159242178901,-7.226226718029085,-1.4997362712841869
158,1.0,1.1843097709379904,-1.6446699081563119,-7.288151606089171
159,1.0,4.054608006924251,-4.448284334988643,4.09860813537718
160,1.0,4.0389200127234375,4.04297819795171,-4.4666795039147145
161,1.0,-7.315902945676352,-1.6265066440119866,-1.585882918178423
162,1.0,-1.6466093419624561,-7.285099479163493,-1.533417794591805
163,1.0,-1.6502051777984295,-1.656130411888461,-7.338168380236584
164,1.0,-4.535135401420882,-4.483392553448095,4.168195922702997
165,1.0,-4.4805957391260325,4.080865089859146,-4.476155200158635
166,1.0,3.981706107396675,-4.394905272138287,-4.327667050047361
