,type,x,y,z
0,1.0,1.1474316969264957,1.1371517483086004,1.1720112871499981
1,1.0,-1.5936217827829908,1.25101377168323,1.2057193430373676
2,1.0,1.2642296799204393,-1.6054291614489309,1.2055365303876857
3,1.0,1.1878248333462231,1.1791204606691206,-1.5781170725613656
4,1.0,-1.1128515513776276,-1.1324611021629851,0.7297836016064158
5,1.0,-1.5620666420825013,1.1363135475143333,-1.534992305656616
6,1.0,1.1457022557456507,-1.5712583953222121,-1.5353658966520727
7,1.0,-1.5947113717055426,-1.6053127307987944,-1.650256264564588
8,1.0,-0.18271676540936024,-0.19416190735410277,2.737262644938791
9,1.0,-0.19042555366410258,2.695512157360389,-0.1994581649080073
10,1.0,2.705772964998991,-0.19833955915916127,-0.20072065968705122
11,1.0,-3.1259733689181317,-0.19571521443396084,-0.20313080872190123
12,1.0,-0.18340127005461027,-3.1369536140466754,-0.2054920236998074
13,1.0,-0.19115086006155252,-0.1991098058981739,-3.0943548074733718
14,1.0,-0.1836560523211389,2.65243830690451,2.655423373582794
15,1.0,2.661429863408517,-0.19019431028909672,2.6564704989332433
16,1.0,2.645973230985194,2.6401180134490345,-0.1923842663516406
17,1.0,-2.9895926558755077,-0.23417783716896062,2.598623626803078
18,1.0,-3.0466824206463787,2.65133869642344,-0.2061165518736727
19,1.0,-0.22459563105766508,-2.996930567152738,2.5987724635407954
20,1.0,-0.20090672264429305,2.639148524860129,-3.0370011032397204
21,1.0,2.6610401725106065,-3.055237146840256,-0.20850536151686408
22,1.0,2.6455119683458195,-0.2061086360042576,-3.0384081191002896
23,1.0,-2.9904682795758117,-2.9967579676271336,-0.1641591250903666
24,1.0,-3.0478439357097677,-0.19116219683893715,-3.0495379073324416
25,1.0,-0.18432740875342157,-3.0543668285827543,-3.051123893626329
26,1.0,1.2427384365264973,1.2365386669182856,4.091193818482496
27,1.0,1.2337891954741709,4.080593369248634,1.229051550550063
28,1.0,4.086541187586276,1.2293717994475177,1.2288960290455015
29,1.0,-1.629115656829403,1.234230368545498,4.085086890750619
30,1.0,-1.6232345384636429,4.088144854687455,1.231253967822661
31,1.0,1.2425162677272983,-1.6358802820264402,4.086488354082463
32,1.0,1.2354274005359491,4.082495912182645,-1.628784080860325
33,1.0,4.096032084422674,-1.6294349874361937,1.231074383480854
34,1.0,4.087620327650536,1.231621265718756,-1.6297663137592835
35,1.0,2.6375869328075177,2.6329029852329673,2.631355538718479
36,1.0,-1.612288948132048,-1.6189167759795977,4.122652491354308
37,1.0,-1.622066401425792,4.079299547665808,-1.6253792763883605
38,1.0,4.086526544188842,-1.6272139892048236,-1.6275148369927797
39,1.0,-4.477322475635032,1.2336502293115343,1.237713574905257
40,1.0,1.2424995492910609,-4.484624814530011,1.2383959599941077
41,1.0,1.2350994173312198,1.2309654056443469,-4.480140885347459
42,1.0,-3.040826612943328,2.6506883590501187,2.6485265835335134
43,1.0,2.659735775677009,-3.0484437681983745,2.650585764731377
44,1.0,2.6418574921115296,2.6383509523486497,-3.0360624969054815
45,1.0,-4.517679127389684,-1.6193119904028923,1.2218862616596295
46,1.0,-4.482143981393098,1.2343828271670998,-1.6315284568614514
47,1.0,-1.6130520853292571,-4.519495971425128,1.2214820060108684
48,1.0,-1.6226284378813989,1.228113552079264,-4.4769126863017
49,1.0,1.2427837322876687,-4.490294143673938,-1.635408132730026
50,1.0,1.2330991732193812,-1.6270974704538015,-4.478748133597648
51,1.0,-4.478483283999673,-1.6350358559648916,-1.631342475353502
52,1.0,-1.630765527539062,-4.483715976398558,-1.6328522645507493
53,1.0,-1.624348109566503,-1.6291056051770938,-4.486352321501938
54,1.0,-2.9434024093658464,-2.9485574062174646,2.5513155812724557
55,1.0,-3.0247568588632054,2.631427288187834,-3.0285062604913997
56,1.0,2.6370377027404244,-3.0293234360176093,-3.03075779377941
57,1.0,-3.0421635184690654,-3.046193761131324,-3.0485354661022734
58,1.0,-0.18626125833918064,-0.19131438849467475,5.522218169361581
59,1.0,-0.19430046558330746,5.514599419051114,-0.19946712583247167
60,1.0,5.519205779470022,-0.1974683628,-0.2002701587000417
61,1.0,-5.91571401019336,-0.19149457873559453,-0.20530991386378558
62,1.0,-0.18697736275985408,-5.9199038098957315,-0.20605419769870276
63,1.0,-0.19491988811189406,-0.19779836504170412,-5.911932125197885
64,1.0,-0.19589144950855553,2.6573121360916274,5.512126041431825
65,1.0,-0.1944571045263463,5.511730983254895,2.6560333853355016
66,1.0,2.6606307373296976,-0.1984509244066993,5.512830439657748
67,1.0,2.657488164429726,5.510630207140379,-0.19862566144478885
68,1.0,5.5150674539216356,-0.19673325824044002,2.6562072321761896
69,1.0,5.512865223839419,2.6560976421828406,-0.19892889905561134
70,1.0,1.2348366221558271,4.082917998518778,4.082212758533126
71,1.0,4.085801071314776,1.232782928028493,4.082445641538369
72,1.0,4.0818911639857545,4.079921941139379,1.2276095561619507
73,1.0,-1.6216242286146474,4.081961162065881,4.081186103084296
74,1.0,4.086303844344071,-1.6247640924151163,4.0823057683090775
75,1.0,4.080379026192357,4.07871505386057,-1.6239737968762098
76,1.0,-3.0523952627217286,-0.19634460755983418,5.51015887463229
77,1.0,-3.050582263955065,5.511148787586159,-0.19951300679491135
78,1.0,-0.19289225862488818,-3.0554053571024853,5.510891233955752
79,1.0,-0.19673915459510388,5.509972412258804,-3.0519923542867717
80,1.0,5.51510702192387,-3.053404506376799,-0.20054168337893086
81,1.0,5.512864369040054,-0.1983360230557605,-3.053173208210766
82,1.0,-4.461714155506189,1.2145697648236309,4.06781066394541
83,1.0,-4.475576737744774,4.081664105172649,1.2277083613218067
84,1.0,1.2186091809092923,-4.46546720690769,4.068523333473918
