,type,x,y,z
0,1.0,-1.4493087229344481,-0.7883772446284051,-0.6449160534953957
1,1.0,-1.4593253693453812,-0.7909766478193746,2.0629365735717644
2,1.0,-1.3888197009251013,1.8112594914776527,-0.973083848367212
3,1.0,1.227105003809954,-0.7984477000150455,-0.6032874884643873
4,1.0,-1.3472540849150618,1.8834531307089073,1.8357047465938217
5,1.0,1.3851039429104426,-0.8443257713348159,2.123682835562273
6,1.0,1.4309610095960907,1.714057814517894,-0.9768430972409566
7,1.0,1.3965497143745624,1.7918316738605098,1.8721091083876529
8,1.0,-2.963758724761969,0.5534483017737185,0.5316834065113967
9,1.0,-0.0970960610874948,-2.289045079119857,0.8074106531217577
10,1.0,-0.06328432261869868,0.34873679639088356,-2.398362569633252
11,1.0,-0.007311463020052041,0.5338183796638015,3.51100816481741
12,1.0,0.0971886203021603,3.2497994163453883,0.3253627702574649
13,1.0,2.929928837821446,0.4165249713994954,0.5676494771030338
14,1.0,-2.8550139302332758,-2.3431694336850075,0.620289647505551
15,1.0,-2.781148124077611,0.3427249987356615,-2.4489944418710743
16,1.0,-0.11836144516238094,-2.320897640911141,-2.0650597941535946
17,1.0,-2.8585005479689523,0.5159546349149113,3.3119825110178565
18,1.0,-2.764102844989349,3.271435960216763,0.31147817345998813
19,1.0,-0.01123884224736086,-2.3850055092594755,3.4287274826421994
20,1.0,0.12606589559400652,3.068807888958232,-2.595312081701208
21,1.0,2.7703138190938263,-2.352092240995945,0.6554106660388063
22,1.0,2.8255036452441353,0.21383886027099386,-2.3723632328264186
23,1.0,0.09221817408190576,3.2692121365271385,3.2270856458127466
24,1.0,2.9584793583054885,0.430082543180692,3.3587610027434542
25,1.0,2.993196199757418,3.0745674881782445,0.30087552535737844
26,1.0,-4.206548388483987,-1.0229277813256776,-0.9880666551653499
27,1.0,-1.4436605107784217,-3.782544763390818,-0.739478863134378
28,1.0,-1.391319064905303,-1.1523669848984441,-3.856014137777912
29,1.0,-4.276793029398444,-0.9867936830953973,1.8841503068433536
30,1.0,-4.194887158418885,1.7978402634249788,-1.132565986295878
31,1.0,-1.4298804285634754,-3.8582363466087033,1.9981854353203394
32,1.0,-1.3162377633256364,1.6476689038331027,-4.018061836732727
33,1.0,1.3135777897235248,-3.77160508700005,-0.7182514683101039
34,1.0,1.3387336992094545,-1.1909797991399833,-3.739105106527797
35,1.0,-2.7699122890807217,-2.4491100542068467,-2.3158056018926407
36,1.0,-4.255329019293286,1.9221754409388283,1.8098252875577887
37,1.0,1.4135191538707064,-3.82542750653204,2.013191450742769
38,1.0,1.5054298232777348,1.5684940011280213,-3.9610251678984696
39,1.0,-1.4250091069961919,-1.0221503303705843,4.741652013426167
40,1.0,-1.2577406981742267,4.55125141173682,-1.2280043742186864
41,1.0,4.249067267259916,-1.1158702473007864,-0.8990324271051984
42,1.0,-2.8332679524425908,-2.4516720145463866,3.290914576461632
43,1.0,-2.6937093107030825,3.1014589992959256,-2.6198945589983444
44,1.0,2.7268555252964113,-2.4892704156895413,-2.2164849036476872
45,1.0,-1.403058032679445,1.909113552800302,4.698539280518879
46,1.0,-1.2772703425994407,4.655181648745861,1.6898133564518423
47,1.0,1.5104629209740676,-1.0337617191033754,4.747318280814594
48,1.0,1.64055914703712,4.456771739856365,-1.241551466115893
49,1.0,4.356651010569685,-1.0684673417793122,1.9231640360606472
50,1.0,4.404220397493878,1.6048375022098125,-1.09753180397841
51,1.0,1.5496825300494856,1.8409362171617487,4.711005792446327
52,1.0,1.6052765125803123,4.535869566209318,1.6819869077774694
53,1.0,4.432553498056528,1.7293326861221578,1.7980764612659885
54,1.0,-2.754712190748382,3.3023654856937164,3.165496040987729
55,1.0,2.9220140778269803,-2.470595664299952,3.3311393509503966
56,1.0,3.01591146892085,2.9671323650590513,-2.6080107620743607
57,1.0,2.9856634523942325,3.133151014085627,3.1606018324870813
58,1.0,-5.627827202966242,0.3679582773875471,0.32005193325189796
59,1.0,0.008447972713907197,-5.304089067138802,0.5560823796084522
60,1.0,0.0982463486130793,0.15767892428608615,-5.404950887657633
61,1.0,0.08722532838318031,0.3600844244790682,6.077390627131085
62,1.0,0.2333458053568604,5.914433119210169,0.16777030073391858
63,1.0,5.839531708126814,0.2292004508036513,0.3553517240390464
64,1.0,-5.584082652537874,-2.5497430700434496,0.3137808919923359
65,1.0,-5.538022691001982,0.25045226241253876,-2.617705204131399
66,1.0,-2.7466168242559617,-5.389939191545714,0.4112391158521088
67,1.0,-2.6715927652174734,0.18109549492950403,-5.493356490625417
68,1.0,0.03350127178493584,-5.301088996456358,-2.323800384567674
69,1.0,0.07396018838497076,-2.62663696237512,-5.365238922066381
70,1.0,-4.1446084021813,-3.963187742790499,-1.0431255914615
71,1.0,-4.106409700227964,-1.186581795138737,-3.9902763579425784
72,1.0,-1.3348731420287516,-3.934082673767833,-3.8097132977908563
73,1.0,-4.19527905667366,-3.9743269651098223,1.7768727736732035
74,1.0,-4.083926128316993,1.626792705040738,-4.08401102445933
75,1.0,1.4012450851724694,-3.954586388647108,-3.7718962770606237
76,1.0,-5.616836737847783,0.34368598498849995,3.156121028411136
77,1.0,-5.574706282023712,3.169828519062197,0.22334456188382715
78,1.0,0.0962713911191958,-5.423850088225109,3.1997101074222036
79,1.0,0.19765193421946944,3.0214673749524903,-5.516454423145119
80,1.0,2.8887409324271087,-5.356913096897226,0.41131620575997435
81,1.0,2.9528272834752394,0.11011160769844773,-5.376338562460348
82,1.0,-4.181693419946555,-1.110909756058367,4.595679363135181
83,1.0,-4.104941816743698,4.544059289261448,-1.244671995276556
84,1.0,-1.3397533592674264,-4.003903308385282,4.606463454130035
85,1.0,-1.2212977924997408,4.461708839503341,-4.106080844207432
86,1.0,4.290300324690532,-3.97827646497482,-0.9950377509258828
87,1.0,4.3000101786173675,-1.266465165613423,-3.8661246470924358
88,1.0,-4.185189701370093,1.8089035418421329,4.584502286411842
89,1.0,-4.132470799178254,4.624390060705298,1.6587941231224808
90,1.0,1.5358099369348577,-3.9998942218087934,4.597491025128293
